account_id,customer_id,account_type,currency,balance,opened_date,status,branch_code,interest_rate,last_activity_date
A0999,C0451,CHEQUE,ZAR,134323.64,2020-02-27,ACTIVE,BR831,0.0,2020-09-09
A1000,C0226,MONEY_MARKET,ZAR,4199082.42,2025-11-24,DORMANT,BR408,3.86,2026-05-25
A1001,C0908,MONEY_MARKET,ZAR,2168637.82,2021-03-05,ACTIVE,BR239,5.16,2026-06-18
A1002,C0552,MONEY_MARKET,ZAR,1600150.52,2020-12-25,ACTIVE,BR728,11.32,2026-06-17
A1003,C0803,MONEY_MARKET,ZAR,2504186.56,2018-12-21,ACTIVE,BR483,7.86,2026-08-23
A1004,C0246,FIXED_DEPOSIT,ZAR,1882488.52,2023-04-16,DORMANT,BR829,4.51,2026-08-01
A1005,C0195,FIXED_DEPOSIT,ZAR,897789.0,2025-07-07,ACTIVE,BR359,11.04,2025-07-21
A1006,C0399,CHEQUE,ZAR,90474.84,2021-05-04,ACTIVE,BR388,0.0,2021-06-24
A1007,C0154,FIXED_DEPOSIT,ZAR,54829.5,2025-10-12,DORMANT,BR531,6.11,2025-11-22
A1008,C0456,FIXED_DEPOSIT,ZAR,707957.21,2022-09-10,ACTIVE,BR177,4.31,2025-05-01
A1009,C0796,CHEQUE,ZAR,37631.99,2023-04-23,ACTIVE,BR159,0.0,2023-06-28
A1010,C0872,SAVINGS,ZAR,138953.83,2022-05-27,ACTIVE,BR518,4.97,2024-05-27
A1011,C0248,CREDIT,ZAR,-25513.48,2017-09-06,ACTIVE,BR451,3.43,2026-08-28
A1012,C0673,FIXED_DEPOSIT,ZAR,851106.2,2023-05-05,ACTIVE,BR284,11.47,2024-01-26
A1013,C0033,MONEY_MARKET,ZAR,3174924.23,2020-10-26,CLOSED,BR787,9.65,2021-03-25
A1014,C0030,FIXED_DEPOSIT,ZAR,1712379.73,2021-03-25,ACTIVE,BR180,1.34,2025-05-09
A1015,C0316,CHEQUE,ZAR,114907.43,2025-02-19,ACTIVE,BR470,0.0,2026-04-26
A1016,C0615,SAVINGS,ZAR,344748.49,2016-11-18,ACTIVE,BR681,7.6,2021-05-10
A1017,C0089,FIXED_DEPOSIT,ZAR,1099760.95,2016-11-25,ACTIVE,BR425,6.53,2025-04-19
A1018,C0952,MONEY_MARKET,ZAR,1419575.01,2024-10-30,ACTIVE,BR419,9.26,2026-02-23
A1019,C0946,MONEY_MARKET,ZAR,510396.57,2020-10-07,ACTIVE,BR763,5.4,2026-03-24
A1020,C0738,SAVINGS,ZAR,230832.98,2019-02-23,ACTIVE,BR509,8.55,2023-06-12
A1021,C0151,CREDIT,ZAR,-29183.02,2025-12-05,ACTIVE,BR481,9.04,2026-06-11
A1022,C0615,MONEY_MARKET,ZAR,2951526.15,2019-11-06,ACTIVE,BR757,7.93,2022-12-11
A1023,C0239,CHEQUE,ZAR,136789.36,2023-11-12,ACTIVE,BR284,0.0,2024-11-26
A1024,C0931,MONEY_MARKET,ZAR,1464574.58,2020-09-27,ACTIVE,BR384,10.56,2023-06-15
A1025,C0433,CREDIT,ZAR,-82526.48,2021-12-31,ACTIVE,BR359,1.16,2022-05-17
A1026,C0091,CHEQUE,ZAR,104046.5,2025-10-26,ACTIVE,BR415,0.0,2026-07-01
A1027,C0889,FIXED_DEPOSIT,ZAR,494835.61,2021-01-21,ACTIVE,BR958,1.58,2026-02-22
A1028,C0172,CREDIT,ZAR,-73884.98,2019-10-22,ACTIVE,BR409,10.43,2019-11-01
A1029,C0621,CHEQUE,ZAR,48803.4,2019-09-02,ACTIVE,BR864,0.0,2021-07-14
A1030,C0517,CHEQUE,ZAR,93574.42,2024-10-12,ACTIVE,BR465,0.0,2025-01-04
A1031,C0766,CREDIT,ZAR,-31804.14,2026-04-09,ACTIVE,BR516,5.46,2026-08-14
A1032,C0098,MONEY_MARKET,ZAR,1058745.54,2019-05-23,CLOSED,BR475,1.42,2021-06-30
A1033,C0364,SAVINGS,ZAR,257106.95,2017-08-01,ACTIVE,BR528,9.77,2023-07-30
A1034,C0216,SAVINGS,ZAR,475438.05,2019-12-01,CLOSED,BR894,6.96,2021-10-18
A1035,C0564,SAVINGS,ZAR,301198.48,2021-06-25,ACTIVE,BR737,10.18,2021-10-21
A1036,C0311,CREDIT,ZAR,-29411.82,2021-11-10,ACTIVE,BR177,11.5,2024-12-18
A1037,C0370,MONEY_MARKET,ZAR,4047872.79,2019-09-14,DORMANT,BR986,1.83,2024-11-13
A1038,C0636,FIXED_DEPOSIT,ZAR,363850.9,2024-07-01,ACTIVE,BR974,1.67,2025-02-11
A1039,C0781,FIXED_DEPOSIT,ZAR,1909641.88,2021-12-21,ACTIVE,BR833,9.69,2026-01-28
A1040,C0984,SAVINGS,ZAR,266481.46,2018-03-14,DORMANT,BR986,5.12,2021-02-07
A1041,C0622,CHEQUE,ZAR,196316.07,2023-11-21,ACTIVE,BR260,0.0,2024-06-18
A1042,C0379,CREDIT,ZAR,-42576.67,2025-10-29,ACTIVE,BR347,12.24,2025-11-24
A1043,C0946,CREDIT,ZAR,-89839.51,2024-03-31,ACTIVE,BR421,2.36,2024-10-14
A1044,C0090,FIXED_DEPOSIT,ZAR,598488.64,2017-01-06,ACTIVE,BR301,3.49,2020-09-28
A1045,C0201,FIXED_DEPOSIT,ZAR,1699460.02,2020-01-24,CLOSED,BR428,3.18,2022-03-11
A1046,C0315,SAVINGS,ZAR,148486.6,2025-01-24,ACTIVE,BR645,1.56,2025-05-06
A1047,C0910,SAVINGS,ZAR,370226.98,2022-11-30,ACTIVE,BR662,4.14,2024-08-31
A1048,C0417,FIXED_DEPOSIT,ZAR,1485430.45,2021-02-13,ACTIVE,BR343,9.49,2022-10-31
A1049,C0311,FIXED_DEPOSIT,ZAR,248161.91,2025-12-09,ACTIVE,BR288,7.67,2026-01-28
A1050,C0962,CHEQUE,ZAR,120844.29,2020-07-23,CLOSED,BR373,0.0,2024-05-20
A1051,C0427,CHEQUE,ZAR,57891.14,2016-08-13,ACTIVE,BR732,0.0,2024-11-04
A1052,C0430,SAVINGS,ZAR,485852.31,2016-04-03,CLOSED,BR866,5.09,2023-06-10
A1053,C0631,MONEY_MARKET,ZAR,511753.05,2023-09-27,ACTIVE,BR871,11.16,2026-09-09
A1054,C0681,CHEQUE,ZAR,46262.04,2017-10-17,DORMANT,BR226,0.0,2022-04-30
A1055,C0428,CREDIT,ZAR,-17577.32,2017-08-02,CLOSED,BR255,8.74,2024-09-06
A1056,C0951,MONEY_MARKET,ZAR,3208281.15,2019-12-28,ACTIVE,BR900,5.07,2026-05-13
A1057,C0150,MONEY_MARKET,ZAR,200861.11,2026-09-15,ACTIVE,BR377,6.46,2026-09-15
A1058,C0004,SAVINGS,ZAR,5660.1,2024-05-12,ACTIVE,BR242,8.44,2026-02-20
A1059,C0133,FIXED_DEPOSIT,ZAR,1522526.1,2021-07-09,ACTIVE,BR566,1.09,2022-08-25
A1060,C0032,CHEQUE,ZAR,4558.42,2017-08-20,ACTIVE,BR574,0.0,2020-08-18
A1061,C0631,CREDIT,ZAR,-50665.42,2019-10-23,ACTIVE,BR924,2.8,2024-12-31
A1062,C0625,SAVINGS,ZAR,174889.11,2017-08-15,ACTIVE,BR290,11.31,2018-02-14
A1063,C0525,FIXED_DEPOSIT,ZAR,1770322.19,2023-08-04,DORMANT,BR123,8.98,2024-05-31
A1064,C0017,CREDIT,ZAR,-19398.64,2020-06-24,ACTIVE,BR665,0.84,2022-07-09
A1065,C0429,FIXED_DEPOSIT,ZAR,1568519.56,2016-02-22,DORMANT,BR588,3.66,2025-03-01
A1066,C0622,MONEY_MARKET,ZAR,4831892.92,2023-10-07,ACTIVE,BR693,0.78,2024-03-25
A1067,C0599,CREDIT,ZAR,-49494.05,2024-03-03,ACTIVE,BR804,3.62,2024-04-08
A1068,C0399,SAVINGS,ZAR,164681.53,2026-02-05,DORMANT,BR541,10.16,2026-04-02
A1069,C0504,CREDIT,ZAR,-46915.69,2022-04-08,CLOSED,BR553,9.24,2024-05-27
A1070,C0714,FIXED_DEPOSIT,ZAR,1965246.9,2020-10-09,FROZEN,BR738,10.46,2021-08-08
A1071,C0675,CHEQUE,ZAR,191591.23,2020-05-13,ACTIVE,BR231,0.0,2021-11-29
A1072,C0906,CREDIT,ZAR,-91181.58,2016-04-04,ACTIVE,BR844,10.92,2022-06-29
A1073,C0945,MONEY_MARKET,ZAR,1433238.9,2016-02-07,DORMANT,BR383,8.48,2021-02-11
A1074,C0592,SAVINGS,ZAR,307737.8,2024-06-14,ACTIVE,BR117,2.99,2024-10-16
A1075,C0534,FIXED_DEPOSIT,ZAR,1177858.22,2025-08-10,FROZEN,BR430,9.26,2026-05-23
A1076,C0736,CHEQUE,ZAR,111755.25,2026-08-30,ACTIVE,BR703,0.0,2026-09-02
A1077,C0829,FIXED_DEPOSIT,ZAR,1131081.97,2021-02-25,ACTIVE,BR470,3.3,2023-08-16
A1078,C0246,CHEQUE,ZAR,115647.41,2022-04-16,DORMANT,BR853,0.0,2024-07-31
A1079,C0655,MONEY_MARKET,ZAR,328662.49,2018-05-30,ACTIVE,BR846,3.15,2025-10-13
A1080,C0009,MONEY_MARKET,ZAR,4048750.55,2021-07-14,ACTIVE,BR622,9.61,2023-10-19
A1081,C0789,CREDIT,ZAR,-58612.85,2024-05-22,ACTIVE,BR489,8.77,2024-10-21
A1082,C0171,CREDIT,ZAR,-63244.0,2025-12-28,ACTIVE,BR778,6.92,2026-04-02
A1083,C0928,CHEQUE,ZAR,28773.67,2021-11-22,ACTIVE,BR101,0.0,2026-02-25
A1084,C0224,SAVINGS,ZAR,77215.78,2021-11-28,ACTIVE,BR142,5.74,2024-10-07
A1085,C0438,CREDIT,ZAR,-46482.22,2019-11-05,ACTIVE,BR951,5.57,2024-06-08
A1086,C0019,MONEY_MARKET,ZAR,3073518.63,2021-08-19,ACTIVE,BR431,10.12,2022-11-10
A1087,C0752,MONEY_MARKET,ZAR,1439595.79,2019-01-06,ACTIVE,BR688,6.2,2020-08-28
A1088,C0366,SAVINGS,ZAR,318125.57,2018-08-04,ACTIVE,BR589,4.37,2022-06-15
A1089,C0644,FIXED_DEPOSIT,ZAR,325695.03,2022-09-22,ACTIVE,BR737,6.36,2025-09-26
A1090,C0090,MONEY_MARKET,ZAR,4836491.51,2019-02-06,ACTIVE,BR751,3.99,2025-01-01
A1091,C0909,MONEY_MARKET,ZAR,4914663.09,2023-09-02,ACTIVE,BR554,4.38,2024-05-05
A1092,C0632,SAVINGS,ZAR,309447.44,2024-11-09,ACTIVE,BR442,3.19,2026-07-29
A1093,C0807,MONEY_MARKET,ZAR,1625553.07,2019-12-27,ACTIVE,BR897,8.2,2023-06-21
A1094,C0413,SAVINGS,ZAR,220355.8,2022-11-09,ACTIVE,BR343,11.72,2022-11-25
A1095,C0979,SAVINGS,ZAR,103351.8,2022-05-06,ACTIVE,BR937,2.7,2022-12-17
A1096,C0197,MONEY_MARKET,ZAR,4193761.87,2024-10-17,ACTIVE,BR854,4.43,2026-02-15
A1097,C0945,CHEQUE,ZAR,52560.28,2017-12-07,ACTIVE,BR387,0.0,2026-06-13
A1098,C0763,CREDIT,ZAR,-78503.35,2024-11-17,ACTIVE,BR714,2.51,2025-12-12
A1099,C0050,MONEY_MARKET,ZAR,2860241.81,2022-03-16,ACTIVE,BR360,5.73,2026-02-04
A1100,C0824,SAVINGS,ZAR,316920.81,2016-12-05,ACTIVE,BR134,3.8,2025-10-29
A1101,C0932,CHEQUE,ZAR,56502.48,2018-03-16,ACTIVE,BR958,0.0,2021-12-11
A1102,C0766,CHEQUE,ZAR,44612.22,2020-12-01,ACTIVE,BR639,0.0,2025-05-23
A1103,C0498,MONEY_MARKET,ZAR,566418.02,2024-05-17,ACTIVE,BR367,3.77,2024-06-02
A1104,C0600,FIXED_DEPOSIT,ZAR,316939.71,2018-09-30,ACTIVE,BR729,11.19,2024-03-06
A1105,C0766,FIXED_DEPOSIT,ZAR,1651143.86,2026-06-11,ACTIVE,BR817,2.15,2026-06-28
A1106,C0341,SAVINGS,ZAR,374718.46,2023-01-20,ACTIVE,BR813,10.73,2024-09-23
A1107,C0065,CREDIT,ZAR,-89291.45,2022-06-06,ACTIVE,BR827,6.87,2024-05-20
A1108,C0757,MONEY_MARKET,ZAR,3151360.0,2020-12-25,ACTIVE,BR922,6.52,2021-06-17
A1109,C0901,CHEQUE,ZAR,175654.4,2016-12-16,ACTIVE,BR428,0.0,2025-01-22
A1110,C0252,CHEQUE,ZAR,171483.55,2022-03-31,ACTIVE,BR564,0.0,2024-02-25
A1111,C0143,FIXED_DEPOSIT,ZAR,187788.22,2022-02-26,ACTIVE,BR286,5.5,2023-05-17
A1112,C0408,CREDIT,ZAR,-52230.75,2020-02-27,ACTIVE,BR395,9.48,2020-03-08
A1113,C0625,MONEY_MARKET,ZAR,3894969.58,2022-04-17,ACTIVE,BR592,10.46,2022-10-02
A1114,C0584,CREDIT,ZAR,-6184.16,2023-10-25,ACTIVE,BR166,5.97,2025-11-30
A1115,C0157,FIXED_DEPOSIT,ZAR,1149447.38,2016-10-07,ACTIVE,BR406,1.65,2020-03-16
A1116,C0170,CREDIT,ZAR,-66094.68,2024-10-02,ACTIVE,BR539,11.51,2026-06-28
A1117,C0533,CREDIT,ZAR,-24066.45,2017-12-29,ACTIVE,BR629,9.87,2021-10-06
A1118,C0279,CREDIT,ZAR,-56002.52,2021-05-03,ACTIVE,BR488,9.86,2024-08-07
A1119,C0020,SAVINGS,ZAR,180886.21,2021-05-25,ACTIVE,BR727,3.66,2025-11-05
A1120,C0856,CHEQUE,ZAR,57713.11,2023-02-28,FROZEN,BR542,0.0,2026-03-03
A1121,C0505,MONEY_MARKET,ZAR,554150.52,2023-05-16,DORMANT,BR919,7.26,2024-02-28
A1122,C0597,SAVINGS,ZAR,132889.18,2025-04-22,ACTIVE,BR155,6.34,2025-12-24
A1123,C0116,FIXED_DEPOSIT,ZAR,698090.7,2025-09-13,ACTIVE,BR574,6.1,2025-10-09
A1124,C0127,SAVINGS,ZAR,474878.34,2017-03-25,ACTIVE,BR573,5.96,2019-10-17
A1125,C0985,FIXED_DEPOSIT,ZAR,533032.97,2022-11-22,ACTIVE,BR938,11.23,2024-05-12
A1126,C0137,CREDIT,ZAR,-82705.12,2021-06-04,CLOSED,BR579,12.04,2023-04-24
A1127,C0107,MONEY_MARKET,ZAR,1155091.36,2018-11-08,ACTIVE,BR848,8.11,2022-04-26
A1128,C0547,SAVINGS,ZAR,164466.62,2020-05-30,ACTIVE,BR578,3.07,2023-12-07
A1129,C0882,CHEQUE,ZAR,24636.31,2018-08-31,ACTIVE,BR481,0.0,2022-08-01
A1130,C0855,CREDIT,ZAR,-22475.3,2016-03-13,ACTIVE,BR904,12.12,2020-01-21
A1131,C0613,MONEY_MARKET,ZAR,1541988.77,2024-05-17,ACTIVE,BR613,1.67,2025-07-09
A1132,C0160,MONEY_MARKET,ZAR,3947703.42,2016-06-30,CLOSED,BR891,11.41,2023-07-16
A1133,C0199,SAVINGS,ZAR,205331.26,2024-09-16,ACTIVE,BR859,9.33,2026-07-01
A1134,C0002,FIXED_DEPOSIT,ZAR,608160.19,2020-12-23,ACTIVE,BR357,5.31,2025-12-18
A1135,C0748,SAVINGS,ZAR,489538.36,2018-11-08,ACTIVE,BR600,9.14,2026-08-18
A1136,C0128,CHEQUE,ZAR,108974.06,2019-04-06,ACTIVE,BR685,0.0,2023-01-27
A1137,C0730,SAVINGS,ZAR,108454.38,2021-10-23,CLOSED,BR481,9.07,2024-01-25
A1138,C0473,SAVINGS,ZAR,12796.6,2017-05-17,ACTIVE,BR497,1.71,2018-03-31
A1139,C0631,MONEY_MARKET,ZAR,3405132.31,2019-11-26,ACTIVE,BR140,9.6,2024-10-25
A1140,C0393,SAVINGS,ZAR,230059.96,2026-07-17,ACTIVE,BR376,7.4,2026-08-17
A1141,C0718,CREDIT,ZAR,-40261.76,2020-11-06,CLOSED,BR420,4.27,2021-12-11
A1142,C0721,MONEY_MARKET,ZAR,822674.15,2026-02-19,ACTIVE,BR473,7.44,2026-09-06
A1143,C0563,CHEQUE,ZAR,152983.34,2023-06-15,CLOSED,BR534,0.0,2025-12-12
A1144,C0256,MONEY_MARKET,ZAR,1797055.92,2023-08-04,ACTIVE,BR538,6.34,2024-12-07
A1145,C0690,FIXED_DEPOSIT,ZAR,1593211.43,2025-11-10,ACTIVE,BR708,5.39,2026-07-18
A1146,C0132,SAVINGS,ZAR,66506.42,2021-02-04,ACTIVE,BR376,9.85,2023-06-29
A1147,C0354,CHEQUE,ZAR,163155.93,2024-12-24,ACTIVE,BR726,0.0,2024-12-31
A1148,C0195,SAVINGS,ZAR,23659.46,2019-01-19,ACTIVE,BR977,4.22,2024-07-28
A1149,C0233,FIXED_DEPOSIT,ZAR,870104.4,2022-11-21,DORMANT,BR330,4.26,2026-01-26
A1150,C0788,MONEY_MARKET,ZAR,4109909.1,2020-12-13,ACTIVE,BR811,3.72,2021-03-14
A1151,C0787,CHEQUE,ZAR,170101.61,2023-11-21,DORMANT,BR111,0.0,2024-03-05
A1152,C0739,MONEY_MARKET,ZAR,1180220.19,2023-07-21,ACTIVE,BR743,5.74,2025-08-06
A1153,C0158,CREDIT,ZAR,-61016.81,2025-02-15,ACTIVE,BR278,12.19,2026-01-31
A1154,C0686,CHEQUE,ZAR,80091.51,2026-08-21,DORMANT,BR582,0.0,2026-09-15
A1155,C0271,CREDIT,ZAR,-29245.8,2026-08-10,ACTIVE,BR244,11.14,2026-09-12
A1156,C0962,MONEY_MARKET,ZAR,2937206.12,2020-10-23,ACTIVE,BR229,8.57,2023-01-04
A1157,C0271,CHEQUE,ZAR,123457.71,2016-11-05,ACTIVE,BR987,0.0,2018-08-18
A1158,C0946,MONEY_MARKET,ZAR,585616.9,2016-12-04,ACTIVE,BR757,7.06,2025-12-18
A1159,C0342,CHEQUE,ZAR,161052.45,2025-06-14,DORMANT,BR503,0.0,2026-07-07
A1160,C0987,FIXED_DEPOSIT,ZAR,535570.81,2021-01-23,ACTIVE,BR486,11.48,2023-06-21
A1161,C0703,CHEQUE,ZAR,162889.27,2020-03-15,ACTIVE,BR178,0.0,2021-06-06
A1162,C0817,CREDIT,ZAR,-22753.46,2017-02-03,ACTIVE,BR970,9.67,2024-11-24
A1163,C0219,FIXED_DEPOSIT,ZAR,770272.59,2016-12-15,ACTIVE,BR623,12.1,2024-08-29
A1164,C0060,FIXED_DEPOSIT,ZAR,420094.29,2017-08-14,DORMANT,BR758,6.98,2025-05-10
A1165,C0456,CREDIT,ZAR,-16249.87,2018-06-05,ACTIVE,BR625,4.11,2019-07-18
A1166,C0920,CREDIT,ZAR,-72054.17,2024-09-24,ACTIVE,BR182,3.62,2026-08-11
A1167,C0029,CHEQUE,ZAR,188954.32,2017-11-10,ACTIVE,BR634,0.0,2020-08-04
A1168,C0332,CHEQUE,ZAR,49727.41,2018-09-22,ACTIVE,BR199,0.0,2019-12-21
A1169,C0174,CHEQUE,ZAR,106049.05,2020-12-19,CLOSED,BR111,0.0,2023-02-28
A1170,C0494,SAVINGS,ZAR,439237.01,2021-09-12,ACTIVE,BR398,6.12,2024-05-27
A1171,C0587,SAVINGS,ZAR,5382.5,2024-03-18,ACTIVE,BR780,6.3,2024-07-07
A1172,C0795,CREDIT,ZAR,-53496.79,2018-08-29,ACTIVE,BR718,4.98,2024-01-29
A1173,C0495,MONEY_MARKET,ZAR,3460762.26,2023-05-03,ACTIVE,BR526,2.73,2023-11-11
A1174,C0043,MONEY_MARKET,ZAR,1445597.7,2017-08-26,ACTIVE,BR628,5.24,2018-03-16
A1175,C0514,FIXED_DEPOSIT,ZAR,785962.69,2017-02-25,ACTIVE,BR145,3.21,2026-06-05
A1176,C0866,CHEQUE,ZAR,55961.47,2020-05-04,ACTIVE,BR510,0.0,2023-03-21
A1177,C0479,CREDIT,ZAR,-70148.94,2020-10-24,ACTIVE,BR185,5.32,2024-06-07
A1178,C0699,CHEQUE,ZAR,-811.2,2022-10-31,ACTIVE,BR356,0.0,2026-01-08
A1179,C0737,SAVINGS,ZAR,354856.6,2022-05-01,ACTIVE,BR115,3.25,2023-01-23
A1180,C0678,FIXED_DEPOSIT,ZAR,1996117.54,2025-02-17,ACTIVE,BR710,5.91,2025-04-12
A1181,C0071,SAVINGS,ZAR,368722.73,2022-03-12,ACTIVE,BR687,1.7,2024-06-02
A1182,C0594,CREDIT,ZAR,-60874.02,2017-08-05,CLOSED,BR573,3.83,2018-11-30
A1183,C0253,FIXED_DEPOSIT,ZAR,143299.56,2026-05-05,ACTIVE,BR507,9.24,2026-07-31
A1184,C0815,CHEQUE,ZAR,-4293.31,2020-07-02,ACTIVE,BR533,0.0,2020-10-12
A1185,C0523,CREDIT,ZAR,-54450.44,2023-12-09,ACTIVE,BR626,0.63,2026-05-12
A1186,C0204,CREDIT,ZAR,-22729.74,2018-08-07,ACTIVE,BR336,9.57,2021-12-09
A1187,C0860,CHEQUE,ZAR,122419.31,2023-08-27,ACTIVE,BR518,0.0,2025-09-06
A1188,C0907,MONEY_MARKET,ZAR,4027014.02,2018-09-07,DORMANT,BR591,4.24,2021-07-12
A1189,C0223,MONEY_MARKET,ZAR,3868867.23,2022-06-08,ACTIVE,BR225,0.81,2023-05-07
A1190,C0049,SAVINGS,ZAR,453682.35,2019-05-31,ACTIVE,BR254,11.43,2022-02-25
A1191,C0586,CHEQUE,ZAR,62735.91,2016-12-21,ACTIVE,BR750,0.0,2023-07-05
A1192,C0593,MONEY_MARKET,ZAR,109075.5,2022-05-08,ACTIVE,BR927,9.6,2025-09-23
A1193,C0505,MONEY_MARKET,ZAR,4648288.05,2017-02-13,ACTIVE,BR597,8.89,2019-04-11
A1194,C0421,SAVINGS,ZAR,250208.48,2019-11-15,CLOSED,BR686,4.14,2021-04-28
A1195,C0956,FIXED_DEPOSIT,ZAR,1400307.62,2026-03-16,ACTIVE,BR195,12.06,2026-05-19
A1196,C0238,CREDIT,ZAR,-23923.38,2025-01-27,ACTIVE,BR704,4.35,2025-09-28
A1197,C0573,MONEY_MARKET,ZAR,1331394.73,2020-04-26,ACTIVE,BR564,9.67,2024-11-04
A1198,C0887,MONEY_MARKET,ZAR,3352794.25,2021-03-18,DORMANT,BR109,5.15,2022-06-20
A1199,C0965,FIXED_DEPOSIT,ZAR,1908795.9,2019-08-22,DORMANT,BR701,10.09,2024-09-27
A1200,C0082,CHEQUE,ZAR,126005.81,2025-06-13,ACTIVE,BR342,0.0,2025-07-05
A1201,C0182,CHEQUE,ZAR,49160.32,2018-07-13,ACTIVE,BR866,0.0,2026-08-19
A1202,C0935,MONEY_MARKET,ZAR,3786903.82,2019-09-27,ACTIVE,BR370,12.43,2023-07-21
A1203,C0001,SAVINGS,ZAR,151167.12,2024-09-27,ACTIVE,BR646,10.81,2026-05-20
A1204,C0895,FIXED_DEPOSIT,ZAR,1966605.75,2023-11-10,ACTIVE,BR322,10.62,2024-05-17
A1205,C0021,FIXED_DEPOSIT,ZAR,1714327.05,2020-05-04,DORMANT,BR266,6.3,2025-06-10
A1206,C0870,CREDIT,ZAR,-41632.38,2024-09-27,CLOSED,BR937,7.46,2025-07-30
A1207,C0852,MONEY_MARKET,ZAR,630966.69,2020-08-20,ACTIVE,BR595,11.94,2025-12-08
A1208,C0903,MONEY_MARKET,ZAR,2275396.22,2019-06-10,ACTIVE,BR861,4.71,2023-04-08
A1209,C0525,MONEY_MARKET,ZAR,2848108.21,2017-09-05,ACTIVE,BR270,5.15,2024-02-22
A1210,C0520,CHEQUE,ZAR,64259.94,2019-04-27,CLOSED,BR796,0.0,2019-08-06
A1211,C0011,CHEQUE,ZAR,119815.29,2022-07-03,ACTIVE,BR801,0.0,2024-08-19
A1212,C0358,CREDIT,ZAR,-25835.7,2025-08-16,ACTIVE,BR544,5.05,2026-06-14
A1213,C0945,CREDIT,ZAR,-13449.8,2018-01-15,ACTIVE,BR983,5.39,2020-06-27
A1214,C0954,CREDIT,ZAR,-59023.29,2017-06-25,ACTIVE,BR134,8.0,2022-06-12
A1215,C0468,MONEY_MARKET,ZAR,2223212.72,2025-12-25,ACTIVE,BR141,9.58,2026-04-09
A1216,C0915,CREDIT,ZAR,-17458.55,2022-05-03,ACTIVE,BR328,6.46,2025-08-21
A1217,C0764,CHEQUE,ZAR,160618.9,2025-11-10,CLOSED,BR171,0.0,2025-12-23
A1218,C0449,SAVINGS,ZAR,379668.76,2026-08-12,FROZEN,BR226,2.06,2026-09-07
A1219,C0677,CHEQUE,ZAR,157559.62,2018-02-06,ACTIVE,BR768,0.0,2019-12-25
A1220,C0168,FIXED_DEPOSIT,ZAR,471338.28,2018-04-06,ACTIVE,BR894,3.4,2019-11-13
A1221,C0604,CHEQUE,ZAR,185460.13,2022-12-01,ACTIVE,BR488,0.0,2023-01-16
A1222,C0726,MONEY_MARKET,ZAR,4453505.11,2025-02-17,DORMANT,BR486,7.29,2025-11-08
A1223,C0940,CHEQUE,ZAR,-4527.25,2023-08-17,ACTIVE,BR770,0.0,2024-05-10
A1224,C0449,CHEQUE,ZAR,105225.58,2019-10-28,ACTIVE,BR897,0.0,2021-05-25
A1225,C0093,CREDIT,ZAR,-86345.98,2019-06-05,ACTIVE,BR593,9.08,2019-12-20
A1226,C0392,SAVINGS,ZAR,430756.79,2024-10-22,ACTIVE,BR643,11.13,2026-05-14
A1227,C0545,FIXED_DEPOSIT,ZAR,962964.16,2019-03-22,CLOSED,BR351,1.78,2025-09-16
A1228,C0011,CREDIT,ZAR,-74407.49,2024-10-13,ACTIVE,BR418,11.35,2026-04-08
A1229,C0254,SAVINGS,ZAR,487215.82,2019-08-20,ACTIVE,BR409,12.15,2023-09-23
A1230,C0031,FIXED_DEPOSIT,ZAR,964545.83,2024-12-23,DORMANT,BR534,7.11,2026-03-25
A1231,C0029,CREDIT,ZAR,-32126.44,2020-06-13,ACTIVE,BR839,7.58,2021-11-27
A1232,C0256,CHEQUE,ZAR,176981.32,2017-05-16,CLOSED,BR135,0.0,2018-06-01
A1233,C0926,CREDIT,ZAR,-67397.15,2024-01-16,ACTIVE,BR524,11.57,2025-09-13
A1234,C0135,CREDIT,ZAR,-46005.44,2023-06-03,ACTIVE,BR637,9.82,2024-04-24
A1235,C0208,CREDIT,ZAR,-17363.36,2021-07-28,ACTIVE,BR357,10.12,2026-02-01
A1236,C0371,FIXED_DEPOSIT,ZAR,1596435.07,2022-05-13,ACTIVE,BR937,1.86,2026-02-06
A1237,C0318,CREDIT,ZAR,-69958.29,2020-05-25,ACTIVE,BR340,2.84,2022-06-12
A1238,C0519,CREDIT,ZAR,-99337.08,2022-03-30,ACTIVE,BR431,1.44,2022-06-22
A1239,C0500,CHEQUE,ZAR,59004.99,2021-11-28,ACTIVE,BR253,0.0,2022-01-10
A1240,C0164,CHEQUE,ZAR,144777.62,2023-08-21,ACTIVE,BR103,0.0,2024-02-05
A1241,C0305,MONEY_MARKET,ZAR,1864541.43,2020-01-18,ACTIVE,BR507,3.81,2025-08-19
A1242,C0675,CREDIT,ZAR,-13511.16,2017-07-17,ACTIVE,BR989,11.16,2022-02-03
A1243,C0896,MONEY_MARKET,ZAR,2359014.28,2017-06-23,ACTIVE,BR118,9.86,2021-06-18
A1244,C0698,CHEQUE,ZAR,134511.92,2020-07-19,ACTIVE,BR382,0.0,2022-06-18
A1245,C0889,SAVINGS,ZAR,360683.16,2018-07-30,ACTIVE,BR647,11.4,2022-05-29
A1246,C0556,FIXED_DEPOSIT,ZAR,1864688.77,2024-03-29,DORMANT,BR306,0.66,2025-04-14
A1247,C0506,CREDIT,ZAR,-85824.13,2026-09-05,ACTIVE,BR668,3.09,2026-09-13
A1248,C0051,SAVINGS,ZAR,397830.92,2020-10-11,DORMANT,BR443,5.85,2022-07-01
