payment_id,customer_id,account_id,policy_id,amount,currency,payment_date,payment_method,status,reference,failure_reason
PAY000230,C0738,A0055,POL0132,2646.19,ZAR,2026-03-03,EFT,COMPLETED,PAYREF60E0E1243B,
PAY000231,C0709,A1080,,3216.86,ZAR,2025-10-15,CASH,COMPLETED,PAYREF5D3BB94287,
PAY000232,C0558,A0466,POL0517,2533.13,ZAR,2026-09-03,CARD,FAILED,PAYREF0D7D774836,Insufficient funds
PAY000233,C0987,A0851,POL0639,446.92,ZAR,2024-04-13,MOBILE,COMPLETED,PAYREFC7F9136F32,
PAY000234,C0413,A0324,POL0481,1163.17,ZAR,2025-02-04,DEBIT_ORDER,COMPLETED,PAYREF933992CB7A,
PAY000235,C0624,A0810,,5245.71,ZAR,2024-10-11,EFT,COMPLETED,PAYREFCFE46B76BA,
PAY000236,C0418,A1412,POL0100,224.81,ZAR,2025-07-06,EFT,COMPLETED,PAYREFF3536FDF52,
PAY000237,C0903,A1472,POL0400,4222.7,ZAR,2024-01-08,MOBILE,COMPLETED,PAYREF0381486FA9,
PAY000238,C0298,A1442,,405.0,ZAR,2025-07-08,CARD,COMPLETED,PAYREF75B45BE8EF,
PAY000239,C0808,A0167,POL0044,1471.1,ZAR,2025-07-24,CARD,REVERSED,PAYREF579CD91C37,
PAY000240,C0703,A1234,,1657.03,ZAR,2025-08-10,DEBIT_ORDER,COMPLETED,PAYREF6F0C205A87,
PAY000241,C0849,A1288,POL0254,1325.99,ZAR,2024-08-01,CARD,COMPLETED,PAYREF7EC48C02DD,
PAY000242,C0226,A1174,POL0485,10182.98,ZAR,2026-05-08,EFT,PENDING,PAYREF9912F1E509,
PAY000243,C0959,A0296,,811.73,ZAR,2025-08-23,EFT,COMPLETED,PAYREFE2D92CEA02,
PAY000244,C0096,A0619,,212.83,ZAR,2024-06-13,DEBIT_ORDER,COMPLETED,PAYREF208BC65856,
PAY000245,C0697,A1353,POL0396,1566.26,ZAR,2025-12-14,CARD,COMPLETED,PAYREF5CDF63DACA,
PAY000246,C0666,A1148,,925.15,ZAR,2025-07-11,CARD,COMPLETED,PAYREFB7874C7B89,
PAY000247,C0889,A1428,POL0310,1909.89,ZAR,2024-05-21,MOBILE,COMPLETED,PAYREF7D5BE32E28,
PAY000248,C0699,A0701,,2649.42,ZAR,2026-01-28,CARD,COMPLETED,PAYREF3097BBFE5E,
PAY000249,C0004,A0710,,1060.3,ZAR,2025-08-10,CARD,COMPLETED,PAYREF895F424FE4,
PAY000250,C0280,A0793,POL0750,1696.48,ZAR,2025-07-26,EFT,COMPLETED,PAYREF69F99C4C1E,
PAY000251,C0699,A0214,POL0598,1266.79,ZAR,2025-12-03,CARD,COMPLETED,PAYREFA1BA1FB44B,
PAY000252,C0176,A1071,,6580.64,ZAR,2024-08-18,MOBILE,COMPLETED,PAYREF8E577E1CE2,
PAY000253,C0172,A0388,POL0538,757.06,ZAR,2024-12-14,MOBILE,PENDING,PAYREF517F329B3A,
PAY000254,C0816,A0417,POL0774,551.66,ZAR,2026-04-28,MOBILE,PENDING,PAYREF2E8E6D5C23,
PAY000255,C0118,A1268,POL0354,2645.81,ZAR,2025-07-19,DEBIT_ORDER,COMPLETED,PAYREF4DBE7A6AA2,
PAY000256,C0577,A0610,POL0677,433.04,ZAR,2024-06-10,EFT,COMPLETED,PAYREFC5C8A36E12,
PAY000257,C0363,A0649,POL0659,1623.2,ZAR,2024-10-06,EFT,COMPLETED,PAYREF6B889043D4,
PAY000258,C0521,A0464,,925.57,ZAR,2026-08-07,EFT,COMPLETED,PAYREFACEE65ED47,
PAY000259,C0364,A0086,POL0667,990.97,ZAR,2026-06-04,EFT,COMPLETED,PAYREF8E41C20992,
PAY000260,C0373,A1490,POL0716,12547.85,ZAR,2025-04-05,EFT,COMPLETED,PAYREFBF397E95E3,
PAY000261,C0392,A0136,POL0403,3767.2,ZAR,2026-05-26,MOBILE,FAILED,PAYREF9B15041CA3,Technical error
PAY000262,C0677,A0156,POL0584,3045.98,ZAR,2026-08-25,CARD,COMPLETED,PAYREF8559863E49,
PAY000263,C0086,A1285,,1864.17,ZAR,2026-06-15,MOBILE,COMPLETED,PAYREFA99F2C6871,
PAY000264,C0696,A1248,,549.21,ZAR,2026-03-16,CASH,COMPLETED,PAYREF26DE612114,
PAY000265,C0252,A0556,POL0028,1424.37,ZAR,2025-06-29,MOBILE,COMPLETED,PAYREFF71F2B038D,
PAY000266,C0889,A1416,POL0436,1965.15,ZAR,2025-03-11,CASH,COMPLETED,PAYREFE82F31DDA4,
PAY000267,C0928,A0008,POL0671,1338.07,ZAR,2025-12-25,MOBILE,COMPLETED,PAYREFC10A356D1E,
PAY000268,C0667,A0469,,1205.62,ZAR,2026-01-17,MOBILE,COMPLETED,PAYREFFEC38C4764,
PAY000269,C0265,A0624,POL0775,736.97,ZAR,2024-09-13,EFT,COMPLETED,PAYREF6274AC78CA,
PAY000270,C0135,A0964,,1441.53,ZAR,2024-02-25,CARD,COMPLETED,PAYREF0E9D5161B8,
PAY000271,C0461,A1227,POL0177,648.35,ZAR,2024-02-15,CASH,COMPLETED,PAYREFA4ED7AEA74,
PAY000272,C0972,A0949,POL0715,2215.92,ZAR,2024-04-20,DEBIT_ORDER,COMPLETED,PAYREFE26A51C559,
PAY000273,C0958,A0396,POL0231,146.09,ZAR,2024-10-28,DEBIT_ORDER,COMPLETED,PAYREFD7CD2C1231,
PAY000274,C0747,A1162,,4267.33,ZAR,2024-05-12,MOBILE,COMPLETED,PAYREF46B3FBAF25,
PAY000275,C0772,A0310,POL0066,295.4,ZAR,2024-02-17,DEBIT_ORDER,COMPLETED,PAYREF173C593B44,
PAY000276,C0938,A1113,,377.19,ZAR,2024-01-01,EFT,PENDING,PAYREF8958C8A6E2,
PAY000277,C0381,A1500,POL0187,1650.53,ZAR,2026-04-15,DEBIT_ORDER,COMPLETED,PAYREF9AF589B1AB,
PAY000278,C0988,A0265,,1881.72,ZAR,2026-07-09,CARD,COMPLETED,PAYREF86D4D46E77,
PAY000279,C0384,A0596,POL0574,8762.86,ZAR,2024-06-19,EFT,FAILED,PAYREF59EF90D054,Limit exceeded
PAY000280,C0613,A0852,POL0414,1474.81,ZAR,2025-01-26,CARD,COMPLETED,PAYREF75A7A5B643,
PAY000281,C0899,A1285,,1053.15,ZAR,2024-02-19,DEBIT_ORDER,COMPLETED,PAYREFF27F03AF0A,
PAY000282,C0608,A0089,,1327.83,ZAR,2024-11-29,MOBILE,COMPLETED,PAYREF3A0C3D6746,
PAY000283,C0362,A1229,POL0254,5380.24,ZAR,2024-02-21,MOBILE,COMPLETED,PAYREF59D30C3ED1,
PAY000284,C0832,A0151,,12386.97,ZAR,2026-04-05,MOBILE,REVERSED,PAYREFD53DB7AE6D,
PAY000285,C0959,A0525,POL0600,911.6,ZAR,2024-03-12,DEBIT_ORDER,COMPLETED,PAYREFB2053DAC9F,
PAY000286,C0023,A0373,POL0282,1887.05,ZAR,2025-10-12,DEBIT_ORDER,FAILED,PAYREFD5227F14C0,Technical error
PAY000287,C0646,A0101,,1018.02,ZAR,2026-01-14,EFT,COMPLETED,PAYREF0879F0F8F0,
PAY000288,C0127,A0924,,997.98,ZAR,2026-04-30,MOBILE,COMPLETED,PAYREFC36599BB10,
PAY000289,C0447,A1385,,7179.97,ZAR,2025-01-05,CARD,COMPLETED,PAYREF17F5EE4D08,
PAY000290,C0038,A1333,POL0673,434.53,ZAR,2025-03-11,EFT,COMPLETED,PAYREF3CFC442184,
PAY000291,C0946,A0161,,106.24,ZAR,2025-07-15,MOBILE,PENDING,PAYREF4381B5374E,
PAY000292,C0057,A1290,POL0767,1506.35,ZAR,2026-09-15,EFT,COMPLETED,PAYREF178611D73A,
PAY000293,C0511,A0873,POL0652,3644.62,ZAR,2026-01-02,CARD,COMPLETED,PAYREF1979DC095E,
PAY000294,C0684,A0398,POL0182,1366.35,ZAR,2024-11-28,MOBILE,COMPLETED,PAYREFE4C9D9870A,
PAY000295,C0455,A1377,POL0119,1812.03,ZAR,2025-07-07,DEBIT_ORDER,COMPLETED,PAYREF5075942E35,
PAY000296,C0212,A1324,POL0799,2327.14,ZAR,2024-04-14,CASH,COMPLETED,PAYREFD91A9A6C7F,
PAY000297,C0504,A1090,,1225.26,ZAR,2024-03-25,MOBILE,COMPLETED,PAYREF606E52FF37,
PAY000298,C0005,A0359,,1912.77,ZAR,2025-07-23,CARD,COMPLETED,PAYREFD2E9276A60,
PAY000299,C0123,A1343,POL0460,1881.1,ZAR,2026-08-24,CARD,PENDING,PAYREF375B272FB9,
PAY000300,C0932,A0013,POL0182,154.69,ZAR,2024-01-23,CASH,COMPLETED,PAYREF50996C5446,
PAY000301,C0235,A1485,POL0587,1228.89,ZAR,2025-03-18,CASH,COMPLETED,PAYREF03E8BFBEAD,
PAY000302,C0512,A1348,POL0469,227.52,ZAR,2025-03-11,MOBILE,COMPLETED,PAYREF405B1B0B20,
PAY000303,C0683,A1099,POL0028,1055.56,ZAR,2026-08-10,EFT,COMPLETED,PAYREF81B75B8688,
PAY000304,C0398,A1184,POL0096,668.29,ZAR,2024-02-11,CASH,COMPLETED,PAYREF8F523BCF21,
PAY000305,C0248,A0883,POL0634,3084.09,ZAR,2024-01-21,CASH,COMPLETED,PAYREF704D33F836,
PAY000306,C0213,A0720,POL0626,1400.26,ZAR,2026-01-30,EFT,COMPLETED,PAYREFB8C3A15888,
PAY000307,C0908,A0671,POL0767,1760.22,ZAR,2025-04-03,CASH,PENDING,PAYREF37D6952F80,
PAY000308,C0113,A1250,,905.56,ZAR,2025-07-21,DEBIT_ORDER,PENDING,PAYREF2A4C8B2088,
PAY000309,C0144,A0403,,3140.64,ZAR,2024-09-16,MOBILE,COMPLETED,PAYREF53DC3523A9,
PAY000310,C0967,A1062,,222.0,ZAR,2024-06-11,CARD,COMPLETED,PAYREF0C27E6DB5B,
PAY000311,C0199,A1407,POL0031,447.87,ZAR,2024-10-15,CASH,COMPLETED,PAYREF2B2E6F016E,
PAY000312,C0463,A0871,POL0090,3969.15,ZAR,2026-07-11,EFT,COMPLETED,PAYREF959E0F7C17,
PAY000313,C0271,A0662,,709.35,ZAR,2025-02-22,DEBIT_ORDER,FAILED,PAYREF43F2791E24,Account closed
PAY000314,C0585,A0881,,128.27,ZAR,2024-10-19,DEBIT_ORDER,COMPLETED,PAYREFF80D95F28B,
PAY000315,C0748,A0680,,4687.44,ZAR,2025-11-20,CARD,COMPLETED,PAYREF595D898A99,
PAY000316,C0516,A0218,POL0453,3219.35,ZAR,2024-10-25,MOBILE,COMPLETED,PAYREFB5C008A440,
PAY000317,C0382,A1348,,2232.71,ZAR,2024-03-19,MOBILE,COMPLETED,PAYREF5AF01C0569,
PAY000318,C0475,A1181,POL0396,1205.21,ZAR,2025-11-01,MOBILE,PENDING,PAYREF785359D6AA,
PAY000319,C0614,A0500,POL0338,5771.84,ZAR,2024-07-11,CARD,COMPLETED,PAYREF227F33556D,
PAY000320,C0403,A0890,POL0423,3860.76,ZAR,2024-09-28,EFT,PENDING,PAYREF37DB7B98DC,
PAY000321,C0212,A1315,POL0520,5155.69,ZAR,2025-02-14,EFT,COMPLETED,PAYREF7C7C2965B5,
PAY000322,C0420,A0683,POL0304,2198.43,ZAR,2024-05-11,CASH,COMPLETED,PAYREFFA183DE7B7,
PAY000323,C0779,A0796,POL0120,1239.91,ZAR,2026-04-26,MOBILE,COMPLETED,PAYREF02CB550B4B,
PAY000324,C0120,A1396,POL0598,735.71,ZAR,2024-06-17,EFT,COMPLETED,PAYREFE95EE136B2,
PAY000325,C0658,A1276,POL0175,308.3,ZAR,2025-06-25,CARD,COMPLETED,PAYREFE3FAADB12A,
PAY000326,C0317,A1050,,1811.74,ZAR,2024-09-23,EFT,FAILED,PAYREF0A1803C90F,Limit exceeded
PAY000327,C0598,A1089,POL0301,1969.15,ZAR,2024-11-25,DEBIT_ORDER,COMPLETED,PAYREF8B82E6FD4D,
PAY000328,C0620,A0722,,772.95,ZAR,2025-05-17,DEBIT_ORDER,COMPLETED,PAYREF4EF0581D89,
PAY000329,C0772,A0594,,2025.72,ZAR,2025-05-07,CASH,COMPLETED,PAYREF7ABEB4F833,
PAY000330,C0951,A0032,,786.68,ZAR,2025-04-21,DEBIT_ORDER,COMPLETED,PAYREF3B6684B75A,
PAY000331,C0657,A0051,POL0137,2610.84,ZAR,2025-05-24,CARD,COMPLETED,PAYREF926E127C1F,
PAY000332,C0183,A0363,,453.91,ZAR,2024-10-20,MOBILE,COMPLETED,PAYREF623C08AB03,
PAY000333,C0821,A1047,POL0195,381.8,ZAR,2025-11-02,EFT,COMPLETED,PAYREFECBC05679E,
PAY000334,C0764,A1407,,862.14,ZAR,2026-02-16,CASH,COMPLETED,PAYREFF9DCD42B72,
PAY000335,C0882,A1417,,2511.88,ZAR,2026-03-11,DEBIT_ORDER,COMPLETED,PAYREF3C552608E3,
PAY000336,C0434,A0745,POL0449,344.2,ZAR,2025-05-05,DEBIT_ORDER,COMPLETED,PAYREF8FEF70F842,
PAY000337,C0271,A0141,,3132.81,ZAR,2024-12-08,CASH,FAILED,PAYREF6288C73ED4,Technical error
PAY000338,C0221,A1499,,212.18,ZAR,2024-11-21,MOBILE,COMPLETED,PAYREF2FED21B2AE,
PAY000339,C0655,A0215,POL0182,856.84,ZAR,2024-04-02,EFT,COMPLETED,PAYREF79F98E182B,
PAY000340,C0440,A0247,POL0660,266.91,ZAR,2026-08-26,CASH,COMPLETED,PAYREF9DA19A7DF4,
PAY000341,C0327,A0382,,80.65,ZAR,2026-07-31,EFT,COMPLETED,PAYREF56FD765F30,
PAY000342,C0813,A0542,,1582.01,ZAR,2024-03-10,EFT,COMPLETED,PAYREFB1C86F3721,
PAY000343,C0332,A1281,,917.99,ZAR,2026-02-18,EFT,COMPLETED,PAYREFF6BAAF3510,
PAY000344,C0419,A1086,,271.21,ZAR,2024-04-18,EFT,COMPLETED,PAYREFB128FEFB7D,
PAY000345,C0420,A1406,POL0599,654.18,ZAR,2024-01-14,DEBIT_ORDER,COMPLETED,PAYREF9523932316,
PAY000346,C0074,A1037,,1705.86,ZAR,2025-07-26,MOBILE,COMPLETED,PAYREF0C7887C676,
PAY000347,C0582,A0669,POL0512,758.89,ZAR,2026-01-11,CASH,COMPLETED,PAYREF431557647B,
PAY000348,C0756,A0651,POL0400,899.03,ZAR,2026-05-16,EFT,PENDING,PAYREF2EB3A64CF9,
PAY000349,C0066,A1196,,736.23,ZAR,2025-02-15,DEBIT_ORDER,COMPLETED,PAYREF48E35E9442,
PAY000350,C0085,A1015,POL0281,612.59,ZAR,2026-05-10,EFT,COMPLETED,PAYREF6C106BD13E,
PAY000351,C0449,A1103,,604.66,ZAR,2026-04-30,EFT,PENDING,PAYREFE5067DE382,
PAY000352,C0668,A1500,POL0493,587.16,ZAR,2025-02-10,MOBILE,REVERSED,PAYREF36D4BFBAC6,
PAY000353,C0619,A0490,,516.39,ZAR,2026-09-11,CASH,FAILED,PAYREFDC42EF33E7,Account closed
PAY000354,C0653,A1468,POL0180,396.51,ZAR,2025-10-11,MOBILE,COMPLETED,PAYREF7221B91F0B,
PAY000355,C0863,A0297,POL0636,750.16,ZAR,2025-10-27,CASH,PENDING,PAYREFF3BD18F730,
PAY000356,C0775,A0395,POL0672,578.29,ZAR,2025-10-08,CARD,COMPLETED,PAYREF531E428EC1,
PAY000357,C0246,A1222,POL0266,375.52,ZAR,2024-08-23,CARD,COMPLETED,PAYREFA5C2934868,
PAY000358,C0245,A0775,POL0265,2359.05,ZAR,2026-07-23,EFT,COMPLETED,PAYREF3B42990F69,
PAY000359,C0696,A1341,,3761.74,ZAR,2025-08-11,EFT,COMPLETED,PAYREF2473307A1E,
PAY000360,C0238,A1484,,1096.52,ZAR,2025-06-02,EFT,COMPLETED,PAYREF1245DC7384,
PAY000361,C0294,A1151,,1172.01,ZAR,2025-12-21,EFT,PENDING,PAYREFD65E003992,
PAY000362,C0260,A0119,,548.64,ZAR,2026-07-22,EFT,COMPLETED,PAYREFA161B100EC,
PAY000363,C0014,A0225,,3187.62,ZAR,2024-11-07,EFT,PENDING,PAYREFDEC4F4ED93,
PAY000364,C0954,A1180,,6236.54,ZAR,2025-05-27,EFT,COMPLETED,PAYREF5EC96BC11B,
PAY000365,C0361,A0861,POL0245,930.95,ZAR,2026-03-31,CARD,COMPLETED,PAYREFB6221CF519,
PAY000366,C0992,A0744,,651.03,ZAR,2024-11-30,DEBIT_ORDER,COMPLETED,PAYREFE84A0DF5F2,
PAY000367,C0567,A0209,POL0488,1542.99,ZAR,2025-05-07,EFT,COMPLETED,PAYREF2A703501F2,
PAY000368,C0480,A0884,POL0522,1247.54,ZAR,2026-08-12,DEBIT_ORDER,COMPLETED,PAYREF3D319116FC,
PAY000369,C0370,A1134,POL0544,665.04,ZAR,2026-07-22,MOBILE,COMPLETED,PAYREFCABD67AE6C,
PAY000370,C0830,A1050,POL0485,1756.71,ZAR,2025-12-25,CASH,COMPLETED,PAYREF86E49241EE,
PAY000371,C0221,A0243,,2802.19,ZAR,2024-09-30,CASH,COMPLETED,PAYREF90AF9F8788,
PAY000372,C0434,A1134,POL0481,499.79,ZAR,2025-07-22,CARD,REVERSED,PAYREF1F8D4A3DF8,
PAY000373,C0125,A1330,,13933.26,ZAR,2026-01-28,MOBILE,COMPLETED,PAYREFD9E3147D90,
PAY000374,C0686,A1359,POL0064,236.76,ZAR,2024-05-07,MOBILE,COMPLETED,PAYREFD62CCE4ACE,
PAY000375,C0511,A0878,POL0358,467.93,ZAR,2025-02-11,MOBILE,PENDING,PAYREF4D5B8E48B8,
PAY000376,C0066,A0528,POL0441,1385.71,ZAR,2024-11-10,EFT,COMPLETED,PAYREFB117860AB6,
PAY000377,C0836,A0132,,10372.08,ZAR,2026-08-18,MOBILE,COMPLETED,PAYREFCBF5369CF7,
PAY000378,C0280,A0988,POL0417,624.79,ZAR,2026-05-06,CASH,COMPLETED,PAYREF6E75D32862,
PAY000379,C0645,A0649,POL0599,377.76,ZAR,2025-05-09,DEBIT_ORDER,COMPLETED,PAYREF7E7B6FB2CA,
PAY000380,C0704,A0280,POL0349,1899.3,ZAR,2026-05-19,DEBIT_ORDER,COMPLETED,PAYREFFF19F04277,
PAY000381,C0066,A0773,POL0526,855.26,ZAR,2024-03-04,MOBILE,COMPLETED,PAYREF73F02CD0A2,
PAY000382,C0485,A0514,POL0487,2132.94,ZAR,2025-01-07,MOBILE,PENDING,PAYREF8BE3786C06,
PAY000383,C0453,A1097,,1021.7,ZAR,2026-02-27,MOBILE,FAILED,PAYREF9EB665E97D,Invalid account
PAY000384,C0118,A0255,POL0076,465.37,ZAR,2024-06-21,MOBILE,COMPLETED,PAYREFCEC9A1B53C,
PAY000385,C0744,A1246,POL0148,11485.91,ZAR,2025-10-02,EFT,COMPLETED,PAYREF54E56E2766,
PAY000386,C0525,A0620,POL0447,57.15,ZAR,2025-09-20,CARD,COMPLETED,PAYREF51279BCD3F,
PAY000387,C0036,A1056,,6769.88,ZAR,2025-05-18,EFT,COMPLETED,PAYREF9F7281259B,
PAY000388,C0294,A1481,POL0114,2788.51,ZAR,2025-04-22,CASH,COMPLETED,PAYREF5D29FEF983,
PAY000389,C0513,A1021,POL0254,520.3,ZAR,2024-08-09,CASH,COMPLETED,PAYREF37DF700B6F,
PAY000390,C0387,A1350,POL0365,7132.52,ZAR,2025-09-27,EFT,COMPLETED,PAYREF58830CD6D9,
PAY000391,C0664,A0184,POL0368,278.27,ZAR,2024-05-30,DEBIT_ORDER,COMPLETED,PAYREF6520CB7D50,
PAY000392,C0840,A0701,,3005.23,ZAR,2025-01-07,MOBILE,COMPLETED,PAYREF40F3230C3C,
PAY000393,C0736,A1251,,136.64,ZAR,2026-06-24,EFT,COMPLETED,PAYREFBAF94A2760,
PAY000394,C0956,A0936,POL0309,348.67,ZAR,2026-07-01,CARD,COMPLETED,PAYREF4A7DC9BDFD,
PAY000395,C0276,A0111,,347.8,ZAR,2026-06-21,MOBILE,COMPLETED,PAYREFB855B20CFB,
PAY000396,C0010,A1376,,517.67,ZAR,2024-02-13,DEBIT_ORDER,COMPLETED,PAYREF914F499576,
PAY000397,C0050,A0292,POL0007,1109.41,ZAR,2025-06-29,CARD,COMPLETED,PAYREF1B1855AE57,
PAY000398,C0224,A0294,POL0238,480.11,ZAR,2024-11-05,CARD,COMPLETED,PAYREFAE8468C7FF,
PAY000399,C0748,A0426,POL0154,143.11,ZAR,2024-09-11,CARD,COMPLETED,PAYREFD68A83F657,
PAY000400,C0972,A0339,POL0711,1743.15,ZAR,2026-08-04,MOBILE,COMPLETED,PAYREFA13C8798DD,
PAY000401,C0302,A0290,,1151.65,ZAR,2026-04-23,CASH,COMPLETED,PAYREFB3969CBCF6,
PAY000402,C0551,A1013,,1650.65,ZAR,2026-06-26,DEBIT_ORDER,COMPLETED,PAYREF91A0C2B169,
PAY000403,C0344,A0611,,1302.34,ZAR,2025-02-23,DEBIT_ORDER,REVERSED,PAYREFC2263E9BFB,
PAY000404,C0134,A1283,POL0213,2847.61,ZAR,2024-04-23,EFT,COMPLETED,PAYREF6CA0178A48,
PAY000405,C0918,A0153,POL0375,1016.9,ZAR,2024-12-30,DEBIT_ORDER,FAILED,PAYREF54DFF2CC31,Account closed
PAY000406,C0462,A1380,,3018.52,ZAR,2024-01-30,EFT,PENDING,PAYREF7568AC27DF,
PAY000407,C0620,A0448,,504.87,ZAR,2025-07-26,CARD,FAILED,PAYREF06DCB5605E,Limit exceeded
PAY000408,C0647,A0712,POL0022,534.5,ZAR,2025-09-14,CASH,COMPLETED,PAYREF236185D57D,
PAY000409,C0456,A0789,,4341.78,ZAR,2025-03-08,DEBIT_ORDER,COMPLETED,PAYREF626122E89F,
PAY000410,C0970,A1283,POL0174,4254.23,ZAR,2025-03-05,EFT,PENDING,PAYREF943073699E,
PAY000411,C0127,A1116,,1946.41,ZAR,2024-09-13,EFT,COMPLETED,PAYREF2C52F4BD72,
PAY000412,C0724,A0408,POL0784,450.74,ZAR,2025-08-25,DEBIT_ORDER,COMPLETED,PAYREF3F60A5996D,
PAY000413,C0650,A0924,,415.87,ZAR,2026-06-13,DEBIT_ORDER,COMPLETED,PAYREFA95020A859,
PAY000414,C0922,A0863,,4138.4,ZAR,2025-02-10,CASH,COMPLETED,PAYREF1ABE7FE67A,
PAY000415,C0309,A1259,POL0439,3915.37,ZAR,2026-02-24,EFT,COMPLETED,PAYREF49055C5B38,
PAY000416,C0266,A0348,POL0457,1029.08,ZAR,2025-12-02,CASH,REVERSED,PAYREF4BB7EF6F69,
PAY000417,C0962,A0792,POL0317,11405.89,ZAR,2026-08-22,MOBILE,PENDING,PAYREF5601EAF6D4,
PAY000418,C0513,A0926,,1735.24,ZAR,2024-12-26,MOBILE,COMPLETED,PAYREF57FF978A05,
PAY000419,C0677,A0719,POL0606,362.42,ZAR,2025-07-31,MOBILE,COMPLETED,PAYREF54B8D88A10,
PAY000420,C0596,A0501,,832.45,ZAR,2024-03-09,CARD,FAILED,PAYREF66E3A97309,Technical error
PAY000421,C0607,A1444,,1102.65,ZAR,2024-05-18,CARD,COMPLETED,PAYREFDD653DDADD,
PAY000422,C0209,A0221,,1195.59,ZAR,2024-02-17,EFT,COMPLETED,PAYREFAE28935C4D,
PAY000423,C0706,A0317,POL0591,3827.64,ZAR,2024-04-07,EFT,COMPLETED,PAYREFB8F283C110,
PAY000424,C0439,A1372,,421.45,ZAR,2025-03-31,MOBILE,COMPLETED,PAYREFE83F9E914B,
PAY000425,C0690,A0875,POL0548,289.6,ZAR,2024-09-28,CARD,COMPLETED,PAYREFA0ADF4A23E,
PAY000426,C0576,A0638,POL0428,2002.84,ZAR,2026-09-04,EFT,COMPLETED,PAYREFC6890DBA6C,
PAY000427,C0997,A1184,POL0203,660.51,ZAR,2024-04-01,CASH,COMPLETED,PAYREFCC6DF5D9D1,
PAY000428,C0073,A1091,POL0355,12375.9,ZAR,2024-11-30,EFT,FAILED,PAYREF0322DC0995,Insufficient funds
PAY000429,C0479,A0542,POL0431,2816.42,ZAR,2025-06-10,CASH,COMPLETED,PAYREF072398D970,
PAY000430,C0043,A1224,,648.46,ZAR,2025-07-06,CASH,COMPLETED,PAYREFB4D112C4C5,
PAY000431,C0822,A1430,POL0079,3688.05,ZAR,2024-12-08,CASH,COMPLETED,PAYREF25FC082272,
PAY000432,C0232,A0881,,2276.54,ZAR,2025-06-28,CASH,COMPLETED,PAYREF65A586A6CD,
PAY000433,C0096,A0955,POL0226,2066.68,ZAR,2024-07-27,DEBIT_ORDER,PENDING,PAYREFC801C6A49E,
PAY000434,C0704,A1160,POL0470,970.45,ZAR,2024-01-20,CARD,FAILED,PAYREF452F19CB0C,Limit exceeded
PAY000435,C0005,A0981,POL0168,1669.79,ZAR,2026-01-14,CASH,COMPLETED,PAYREF0D72D6F655,
PAY000436,C0989,A1105,POL0199,133.89,ZAR,2025-07-14,CARD,COMPLETED,PAYREFA0A78EB395,
PAY000437,C0160,A0163,,4093.23,ZAR,2025-05-24,MOBILE,COMPLETED,PAYREFD94718C8C3,
PAY000438,C0235,A0424,POL0047,35.3,ZAR,2026-03-17,CASH,COMPLETED,PAYREF5D3636CAAD,
PAY000439,C0533,A0042,,704.77,ZAR,2026-06-28,EFT,COMPLETED,PAYREF934BB041CB,
PAY000440,C0654,A0800,,222.36,ZAR,2025-10-13,CARD,COMPLETED,PAYREF0A477706C5,
PAY000441,C0391,A0976,,664.58,ZAR,2024-06-17,EFT,COMPLETED,PAYREFAD96B67F8E,
PAY000442,C0026,A0246,POL0204,1018.29,ZAR,2024-03-06,EFT,REVERSED,PAYREFEEEC4475D0,
PAY000443,C0532,A0253,POL0502,331.36,ZAR,2026-05-24,CARD,COMPLETED,PAYREF0CCA2BF4F7,
PAY000444,C0128,A0345,,68.41,ZAR,2024-12-07,DEBIT_ORDER,COMPLETED,PAYREF02C18B2958,
PAY000445,C0487,A0775,POL0040,1348.93,ZAR,2026-07-14,EFT,COMPLETED,PAYREF532674E405,
PAY000446,C0562,A1407,POL0672,8834.68,ZAR,2025-09-20,DEBIT_ORDER,COMPLETED,PAYREF902207B2BC,
PAY000447,C0662,A1459,POL0157,771.8,ZAR,2024-05-27,CASH,COMPLETED,PAYREF4AB9C4508E,
PAY000448,C0190,A0001,POL0390,2862.16,ZAR,2024-03-07,CARD,REVERSED,PAYREF563C6011CE,
PAY000449,C0103,A0334,POL0133,4936.37,ZAR,2025-01-31,EFT,COMPLETED,PAYREF3A7894F6AE,
PAY000450,C0522,A0418,POL0282,164.02,ZAR,2025-01-03,CARD,PENDING,PAYREFDE4F2E1FAC,
PAY000451,C0656,A1489,POL0453,694.18,ZAR,2024-11-20,CARD,COMPLETED,PAYREFE85E97E947,
PAY000452,C0852,A1481,,306.01,ZAR,2024-10-21,DEBIT_ORDER,COMPLETED,PAYREFD672351399,
PAY000453,C0344,A0227,POL0437,489.67,ZAR,2025-05-28,CARD,PENDING,PAYREFA9663A2B04,
PAY000454,C0322,A0056,POL0476,6015.0,ZAR,2025-02-26,MOBILE,COMPLETED,PAYREF7AEE74DF53,
PAY000455,C0005,A1147,POL0281,1371.53,ZAR,2025-12-04,DEBIT_ORDER,PENDING,PAYREFCD21645D71,
PAY000456,C0780,A0232,POL0063,2413.48,ZAR,2024-11-06,EFT,COMPLETED,PAYREF53327A7162,
PAY000457,C0359,A0129,,1049.53,ZAR,2026-03-22,CASH,COMPLETED,PAYREF5954600320,
PAY000458,C0141,A0984,POL0466,326.83,ZAR,2026-05-31,EFT,COMPLETED,PAYREF480939BBC9,
PAY000459,C0202,A0360,,2160.54,ZAR,2025-11-20,DEBIT_ORDER,COMPLETED,PAYREFA1F4C777CD,
