transaction_id,customer_id,account_id,amount,currency,transaction_date,transaction_time,transaction_type,description,channel,status,reference_number,_quarantine_reason
TX021880,C0411,A1395,1725.01,ZAR,2024-07-10,12:45:24,TRANSFER,Transfer - Ref 395831,MOBILE,COMPLETED,REF72E4BE117AD0,EXACT_DUPLICATE
TX002792,C0607,A0577,2627.16,ZAR,2025-06-02,23:12:53,WITHDRAWAL,Withdrawal - Ref 863167,MOBILE,COMPLETED,REF1A02E948D42D,EXACT_DUPLICATE
TX042606,C0276,A0236,354.73,ZAR,2024-08-06,07:11:59,TRANSFER,Transfer - Ref 686909,MOBILE,COMPLETED,REFBB0E16FB83B3,EXACT_DUPLICATE
TX015388,C0686,A1154,30867.12,ZAR,2025-07-06,08:36:12,REVERSAL,Reversal - Ref 855848,ATM,COMPLETED,REF7E30618CE6E0,EXACT_DUPLICATE
TX029562,C0999,A0831,896.09,ZAR,2026-04-03,17:49:52,INTEREST,Interest - Ref 384947,MOBILE,COMPLETED,REF42265172A933,EXACT_DUPLICATE
TX039476,C0729,A0881,8882.15,ZAR,2024-03-22,12:11:41,REVERSAL,Reversal - Ref 377910,MOBILE,PENDING,REF33B43A30FB17,EXACT_DUPLICATE
TX000293,C0597,A1122,798.24,ZAR,2024-10-22,11:01:22,PAYMENT,Payment - Ref 271208,ONLINE,COMPLETED,REFC1E79D35F771,EXACT_DUPLICATE
TX016958,C0949,A1325,3945.81,ZAR,2025-03-06,17:05:50,INTEREST,Interest - Ref 513827,MOBILE,COMPLETED,REFF88B71D18C54,EXACT_DUPLICATE
TX030861,C0607,A0099,4011.13,ZAR,2024-07-25,01:21:00,DEPOSIT,Deposit - Ref 429136,BRANCH,COMPLETED,REF32C416EEAA7B,EXACT_DUPLICATE
TX014074,C0816,A0437,1348.17,ZAR,2024-12-13,03:31:56,WITHDRAWAL,Withdrawal - Ref 108624,MOBILE,COMPLETED,REFC03BA7DF4954,EXACT_DUPLICATE
TX021857,C0778,A0644,4353.86,ZAR,2025-08-31,20:15:19,DEBIT_ORDER,Debit Order - Ref 484731,ATM,COMPLETED,REF1028A821521E,EXACT_DUPLICATE
TX022080,C0925,A1362,7041.07,ZAR,2025-04-02,10:53:50,TRANSFER,Transfer - Ref 950251,MOBILE,COMPLETED,REFCE114FBAD542,EXACT_DUPLICATE
TX017024,C0579,A0511,688.77,ZAR,2025-10-23,20:04:08,PAYMENT,Payment - Ref 595909,MOBILE,COMPLETED,REF5700D44D95BF,EXACT_DUPLICATE
TX008740,C0631,A1139,370.77,ZAR,2024-09-24,14:46:09,FEE,Fee - Ref 642425,MOBILE,COMPLETED,REF95A5E2D1B9C8,EXACT_DUPLICATE
TX015826,C0049,A1190,1474.19,ZAR,2024-03-15,09:24:47,WITHDRAWAL,Withdrawal - Ref 675063,POS,COMPLETED,REFDA459164BAA9,EXACT_DUPLICATE
TX002742,C0884,A0173,2569.18,ZAR,2024-01-17,12:40:38,PAYMENT,Payment - Ref 783479,ATM,COMPLETED,REFEE0DA00102C9,EXACT_DUPLICATE
TX018049,C0979,A0033,338.48,ZAR,2024-12-07,16:00:38,DEPOSIT,Deposit - Ref 511549,MOBILE,COMPLETED,REF706553415C70,EXACT_DUPLICATE
TX049937,C0056,A0275,330.06,ZAR,2025-04-21,07:16:07,FEE,Fee - Ref 734238,POS,COMPLETED,REFEA401FBDC5ED,EXACT_DUPLICATE
TX017373,C0632,A1092,12948.1,ZAR,2025-03-26,17:11:49,REVERSAL,Reversal - Ref 265543,ATM,FAILED,REF83C70969C28F,EXACT_DUPLICATE
TX022022,C0866,A1176,3579.18,ZAR,2024-06-13,01:04:33,WITHDRAWAL,Withdrawal - Ref 138287,POS,COMPLETED,REFE75F95C87B21,EXACT_DUPLICATE
TX046365,C0781,A0782,4597.61,ZAR,2024-11-28,20:51:54,WITHDRAWAL,Withdrawal - Ref 819100,POS,FAILED,REF5E0628194C9D,EXACT_DUPLICATE
TX023538,C0640,A1418,57304.51,ZAR,2024-06-07,03:49:10,TRANSFER,Transfer - Ref 440464,BRANCH,PENDING,REFA20029D35D0A,EXACT_DUPLICATE
TX045500,C0057,A0119,361.1,ZAR,2025-01-24,00:14:13,WITHDRAWAL,Withdrawal - Ref 675450,ATM,COMPLETED,REFC7CA88860476,EXACT_DUPLICATE
TX040186,C0408,A0431,1236.17,ZAR,2025-05-10,04:20:50,DEBIT_ORDER,Debit Order - Ref 104213,ONLINE,COMPLETED,REFB2DA6F00845E,EXACT_DUPLICATE
TX009614,C0506,A1407,11245.47,ZAR,2024-11-10,19:54:04,TRANSFER,Transfer - Ref 813093,MOBILE,COMPLETED,REF53B86206F129,EXACT_DUPLICATE
TX043282,C0190,A0619,1023.3,ZAR,2025-12-01,17:53:42,DEPOSIT,Deposit - Ref 426346,ONLINE,COMPLETED,REFAB10A9CBDE24,EXACT_DUPLICATE
TX037892,C0605,A0520,3941.19,ZAR,2025-03-01,19:20:54,DEPOSIT,Deposit - Ref 901874,ATM,COMPLETED,REFD253D2C88C54,EXACT_DUPLICATE
TX026179,C0394,A0434,84.33,ZAR,2025-11-23,11:38:59,TRANSFER,Transfer - Ref 647933,ATM,FAILED,REF2334C1E0FC58,EXACT_DUPLICATE
TX045893,C0218,A0450,45545.16,ZAR,2025-08-26,05:12:10,REVERSAL,Reversal - Ref 231059,ONLINE,COMPLETED,REF0A10AFFBF4E5,EXACT_DUPLICATE
TX020934,C0628,A0793,175.64,ZAR,2025-12-17,04:14:25,FEE,Fee - Ref 468986,ATM,COMPLETED,REF4B71ADE01B05,EXACT_DUPLICATE
TX040972,C0856,A1120,322.77,ZAR,2026-04-24,21:34:17,WITHDRAWAL,Withdrawal - Ref 723282,ONLINE,COMPLETED,REF7368098EF300,EXACT_DUPLICATE
TX022225,C0109,A0624,6057.68,ZAR,2025-08-19,11:36:49,REVERSAL,Reversal - Ref 203164,POS,COMPLETED,REF02A2646AB339,EXACT_DUPLICATE
TX024382,C0731,A1301,18.9,ZAR,2024-12-03,23:22:55,FEE,Fee - Ref 790927,MOBILE,COMPLETED,REF7C6948BC3327,EXACT_DUPLICATE
TX034856,C0437,A1422,5466.61,ZAR,2024-04-13,18:18:43,PAYMENT,Payment - Ref 895350,MOBILE,COMPLETED,REFFEAEB34D5F49,EXACT_DUPLICATE
TX048578,C0662,A0524,1174.48,ZAR,2025-03-23,07:32:48,TRANSFER,Transfer - Ref 774668,ONLINE,COMPLETED,REFA0202CF130AA,EXACT_DUPLICATE
TX031756,C0993,A1274,747.66,ZAR,2025-02-02,16:47:44,TRANSFER,Transfer - Ref 478798,MOBILE,COMPLETED,REFB9FF27D12CA7,EXACT_DUPLICATE
TX007754,C0781,A0782,3117.84,ZAR,2024-12-12,18:19:32,DEBIT_ORDER,Debit Order - Ref 318128,ATM,COMPLETED,REFED8F8389867E,EXACT_DUPLICATE
TX046639,C0763,A1354,6639.47,ZAR,2024-06-14,20:37:14,TRANSFER,Transfer - Ref 981570,MOBILE,COMPLETED,REF40A711AA63DC,EXACT_DUPLICATE
TX043835,C0250,A0563,69.37,ZAR,2024-09-15,00:02:12,WITHDRAWAL,Withdrawal - Ref 846044,BRANCH,COMPLETED,REFE8F8D1A00FA1,EXACT_DUPLICATE
TX026236,C0188,A0255,17650.68,ZAR,2025-06-01,02:15:04,TRANSFER,Transfer - Ref 881553,ONLINE,COMPLETED,REFAF225CA250A3,EXACT_DUPLICATE
TX044230,C0002,A1134,3478.53,ZAR,2025-03-11,05:41:20,INTEREST,Interest - Ref 270146,POS,FAILED,REF7CBFF71D4969,EXACT_DUPLICATE
TX049597,C0586,A0808,637.51,ZAR,2026-05-10,00:37:11,WITHDRAWAL,Withdrawal - Ref 943080,MOBILE,COMPLETED,REFB12AA44E899D,EXACT_DUPLICATE
TX018553,C0934,A1474,122.73,ZAR,2024-07-18,05:33:59,DEBIT_ORDER,Debit Order - Ref 476683,POS,COMPLETED,REF8782BCC439B7,EXACT_DUPLICATE
TX043137,C0673,A1012,5273.55,ZAR,2024-12-09,06:41:07,WITHDRAWAL,Withdrawal - Ref 480921,MOBILE,COMPLETED,REF6A0DA21B6C92,EXACT_DUPLICATE
TX036673,C0999,A0831,6613.25,ZAR,2024-09-20,09:53:47,REVERSAL,Reversal - Ref 368891,POS,COMPLETED,REF9950D6CC8C6E,EXACT_DUPLICATE
TX043650,C0391,A0074,12028.49,ZAR,2025-01-17,01:31:15,DEPOSIT,Deposit - Ref 607861,ATM,COMPLETED,REFDFC697AE2963,EXACT_DUPLICATE
TX003941,C0674,A0839,3122.55,ZAR,2024-08-01,13:04:37,REVERSAL,Reversal - Ref 196733,MOBILE,COMPLETED,REF90AA32DDD52D,EXACT_DUPLICATE
TX031497,C0047,A0985,726.42,ZAR,2024-08-07,01:29:54,DEBIT_ORDER,Debit Order - Ref 353614,ONLINE,COMPLETED,REFE636ED738685,EXACT_DUPLICATE
TX026594,C0311,A1036,195.89,ZAR,2024-12-27,10:03:09,PAYMENT,Payment - Ref 264806,ONLINE,COMPLETED,REFDB4B0D68DE52,EXACT_DUPLICATE
TX026403,C0756,A0888,1137.16,ZAR,2025-05-20,01:04:41,WITHDRAWAL,Withdrawal - Ref 161704,MOBILE,COMPLETED,REF802E93B93386,EXACT_DUPLICATE
TX045943,C0857,A0950,528.1,ZAR,2025-12-17,04:40:04,WITHDRAWAL,Withdrawal - Ref 600661,ONLINE,COMPLETED,REFD1460DBF68E2,EXACT_DUPLICATE
TX048526,C0113,A0250,478.29,ZAR,2025-12-08,13:44:02,WITHDRAWAL,Withdrawal - Ref 261071,ONLINE,COMPLETED,REF023F65B52A1B,EXACT_DUPLICATE
TX018316,C0851,A0555,7244.22,ZAR,2026-09-10,17:37:53,REVERSAL,Reversal - Ref 839922,MOBILE,COMPLETED,REFD80F1AEB6EFB,EXACT_DUPLICATE
TX036894,C0144,A1404,17.3,ZAR,2024-11-29,16:31:41,FEE,Fee - Ref 875600,MOBILE,COMPLETED,REF40BF922E586D,EXACT_DUPLICATE
TX026696,C0690,A1145,88979.01,ZAR,2026-06-24,15:52:13,TRANSFER,Transfer - Ref 698450,BRANCH,COMPLETED,REFDAC83C9C98F2,EXACT_DUPLICATE
TX042128,C0089,A0087,36339.22,ZAR,2025-02-03,08:01:06,REVERSAL,Reversal - Ref 616665,MOBILE,REVERSED,REFE1930794DEF7,EXACT_DUPLICATE
TX003733,C0599,A0210,2520.4,ZAR,2025-09-15,17:28:04,DEBIT_ORDER,Debit Order - Ref 822520,ONLINE,COMPLETED,REFA5A93F90C0EB,EXACT_DUPLICATE
TX006017,C0997,A0085,15539.27,ZAR,2025-10-22,05:52:39,REVERSAL,Reversal - Ref 811096,MOBILE,COMPLETED,REFAD079B9C3685,EXACT_DUPLICATE
TX023030,C0678,A1180,1294.44,ZAR,2024-12-23,16:25:25,PAYMENT,Payment - Ref 921967,POS,COMPLETED,REF9AFAF8D83CCD,EXACT_DUPLICATE
TX035474,C0604,A1221,2836.91,ZAR,2026-01-28,15:21:44,PAYMENT,Payment - Ref 402090,POS,COMPLETED,REF4DA4CA915779,EXACT_DUPLICATE
TX049686,C0863,A1281,289.73,ZAR,2026-08-29,08:54:52,FEE,Fee - Ref 644114,BRANCH,PENDING,REFC9BD9E46A581,EXACT_DUPLICATE
TX004818,C0359,A0595,472.51,ZAR,2026-02-04,02:26:19,FEE,Fee - Ref 324982,BRANCH,COMPLETED,REFD19BD3D86C17,EXACT_DUPLICATE
TX012008,C0822,A0095,2658.27,ZAR,2026-04-18,12:47:24,INTEREST,Interest - Ref 799913,MOBILE,COMPLETED,REF148EBF9F5CD9,EXACT_DUPLICATE
TX041328,C0877,A0043,188.58,ZAR,2024-04-03,17:18:13,TRANSFER,Transfer - Ref 970911,MOBILE,FAILED,REF1792124C8E10,EXACT_DUPLICATE
TX009507,C0511,A0508,41967.19,ZAR,2025-05-11,15:42:43,REVERSAL,Reversal - Ref 977199,ATM,PENDING,REFAF69FFDAD83E,EXACT_DUPLICATE
TX034063,C0945,A0215,659.25,ZAR,2024-05-31,18:32:45,DEBIT_ORDER,Debit Order - Ref 840155,POS,COMPLETED,REF9F91F367CF90,EXACT_DUPLICATE
TX027475,C0777,A0561,1505.08,ZAR,2024-03-28,16:06:28,WITHDRAWAL,Withdrawal - Ref 607568,POS,COMPLETED,REFFDCCE476DDB4,EXACT_DUPLICATE
TX031144,C0224,A0257,997.5,ZAR,2026-06-17,21:42:19,INTEREST,Interest - Ref 424381,ONLINE,REVERSED,REFD8CFFACDD7B2,EXACT_DUPLICATE
TX021236,C0632,A0403,433.03,ZAR,2025-11-21,17:32:14,WITHDRAWAL,Withdrawal - Ref 544322,ONLINE,COMPLETED,REFCC1DBA77E8A7,EXACT_DUPLICATE
TX001391,C0053,A1405,4183.72,ZAR,2024-10-14,06:37:01,REVERSAL,Reversal - Ref 304483,MOBILE,COMPLETED,REF653FC125AAE1,EXACT_DUPLICATE
TX037625,C0447,A0965,225.2,ZAR,2025-01-10,20:29:28,FEE,Fee - Ref 925429,MOBILE,COMPLETED,REF2CEE42D5CAEA,EXACT_DUPLICATE
TX042029,C0739,A1152,2708.22,ZAR,2026-04-08,04:48:10,DEBIT_ORDER,Debit Order - Ref 481248,ONLINE,PENDING,REF94C3F8907E17,EXACT_DUPLICATE
TX020835,C0233,A1149,803.59,ZAR,2025-07-25,09:03:05,DEPOSIT,Deposit - Ref 969870,MOBILE,COMPLETED,REF372EA7E21344,EXACT_DUPLICATE
TX006809,C0336,A0663,1399.52,ZAR,2025-12-09,16:48:18,DEBIT_ORDER,Debit Order - Ref 446105,ONLINE,COMPLETED,REF07F9B909A0DB,EXACT_DUPLICATE
TX009226,C0172,A1028,404.45,ZAR,2024-04-07,23:08:46,FEE,Fee - Ref 865874,ONLINE,COMPLETED,REFD79B1F347FE8,EXACT_DUPLICATE
TX048395,C0035,A0249,44266.15,ZAR,2025-04-15,07:14:09,TRANSFER,Transfer - Ref 233596,MOBILE,REVERSED,REFA01E2DCDE4D1,EXACT_DUPLICATE
TX006944,C0106,A1378,135.55,ZAR,2024-12-06,09:43:30,PAYMENT,Payment - Ref 202030,ATM,COMPLETED,REF23EFE8374B1F,EXACT_DUPLICATE
TX023871,C0108,A0572,18.21,ZAR,2024-08-04,02:54:11,FEE,Fee - Ref 675776,MOBILE,COMPLETED,REFA06CAFBF1722,EXACT_DUPLICATE
TX032493,C0689,A0928,963.78,ZAR,2025-09-03,19:10:15,INTEREST,Interest - Ref 824053,BRANCH,REVERSED,REF66B1DA6003A2,EXACT_DUPLICATE
TX036346,C0675,A1071,906.65,ZAR,2024-08-20,09:06:40,INTEREST,Interest - Ref 533329,ONLINE,COMPLETED,REF8C25A66FF1D1,EXACT_DUPLICATE
TX010756,C0271,A1155,3474.99,ZAR,2025-10-15,16:07:49,INTEREST,Interest - Ref 742871,ONLINE,COMPLETED,REF879206B22B19,EXACT_DUPLICATE
TX012302,C0202,A1406,8497.1,ZAR,2024-03-08,11:23:30,TRANSFER,Transfer - Ref 498759,ONLINE,COMPLETED,REF89A15AEE542C,EXACT_DUPLICATE
TX048387,C0714,A0543,776.68,ZAR,2026-01-09,05:40:37,INTEREST,Interest - Ref 480164,MOBILE,PENDING,REFC69095EE854D,EXACT_DUPLICATE
TX042746,C0778,A0632,4139.83,ZAR,2026-02-06,17:18:48,INTEREST,Interest - Ref 932858,MOBILE,REVERSED,REF02A90838F58F,EXACT_DUPLICATE
TX029090,C0467,A0770,674.03,ZAR,2025-11-03,20:54:49,INTEREST,Interest - Ref 530419,BRANCH,COMPLETED,REF76F2CB2F2352,EXACT_DUPLICATE
TX044713,C0337,A0594,3056.87,ZAR,2024-05-11,10:53:26,INTEREST,Interest - Ref 917995,BRANCH,COMPLETED,REF04F769E2C664,EXACT_DUPLICATE
TX014344,C0520,A0814,319.4,ZAR,2026-03-14,17:43:43,TRANSFER,Transfer - Ref 848733,ONLINE,PENDING,REFF30410B9C17C,EXACT_DUPLICATE
TX005072,C0469,A0834,3918.41,ZAR,2026-06-23,08:49:45,TRANSFER,Transfer - Ref 280536,BRANCH,COMPLETED,REF0358BB8F6BF4,EXACT_DUPLICATE
TX024122,C0197,A1096,1116.09,ZAR,2026-05-09,18:42:21,PAYMENT,Payment - Ref 404030,POS,COMPLETED,REFBB7C43BF0C2A,EXACT_DUPLICATE
TX048810,C0584,A1114,21602.82,ZAR,2025-08-04,08:27:25,REVERSAL,Reversal - Ref 922242,BRANCH,PENDING,REF3BEBD5C1E60B,EXACT_DUPLICATE
TX017821,C0563,A1143,561.53,ZAR,2024-07-30,11:02:18,WITHDRAWAL,Withdrawal - Ref 393449,POS,COMPLETED,REFDC3024977FBE,EXACT_DUPLICATE
TX001123,C0632,A0403,2354.7,ZAR,2024-03-12,14:20:09,INTEREST,Interest - Ref 374333,ATM,COMPLETED,REFAFED42F55113,EXACT_DUPLICATE
TX011265,C0921,A0781,792.79,ZAR,2025-01-03,10:23:52,DEBIT_ORDER,Debit Order - Ref 789029,ONLINE,COMPLETED,REF205899816C36,EXACT_DUPLICATE
TX030580,C0464,A0665,5389.97,ZAR,2025-04-17,01:00:26,REVERSAL,Reversal - Ref 917188,ONLINE,COMPLETED,REF9E6EB63E634A,EXACT_DUPLICATE
TX045465,C0120,A1479,20043.38,ZAR,2025-10-29,04:52:16,TRANSFER,Transfer - Ref 231593,MOBILE,COMPLETED,REFD450A31DF802,EXACT_DUPLICATE
TX048217,C0115,A0108,704.49,ZAR,2025-12-09,06:49:49,PAYMENT,Payment - Ref 185910,ONLINE,REVERSED,REFC624DAD3A9A6,EXACT_DUPLICATE
TX043045,C0184,A0934,123.19,ZAR,2025-03-11,08:04:21,FEE,Fee - Ref 415669,MOBILE,COMPLETED,REF85C6E2A9ECAE,EXACT_DUPLICATE
TX015657,C0733,A1300,394.11,ZAR,2024-08-03,22:44:58,TRANSFER,Transfer - Ref 760407,ONLINE,COMPLETED,REF12106D84F8BA,EXACT_DUPLICATE
TX001901,C0658,A0588,19118.51,ZAR,2026-07-07,05:01:28,REVERSAL,Reversal - Ref 314929,ONLINE,COMPLETED,REFE2F4F0E2E7B4,EXACT_DUPLICATE
TX000148,C0017,A0428,201.29,ZAR,2025-02-07,00:53:12,TRANSFER,Transfer - Ref 794300,MOBILE,COMPLETED,REFEA9D419B88E0,EXACT_DUPLICATE
TX029643,C0124,A0926,133.05,ZAR,2026-08-08,06:56:20,WITHDRAWAL,Withdrawal - Ref 821870,ONLINE,COMPLETED,REFD126D3C6A693,EXACT_DUPLICATE
TX003212,C0645,A0282,28412.64,ZAR,2024-09-28,12:34:43,REVERSAL,Reversal - Ref 233630,ATM,COMPLETED,REFF16C64A2B925,EXACT_DUPLICATE
TX043851,C0467,A0770,437.69,ZAR,2024-07-29,03:20:16,WITHDRAWAL,Withdrawal - Ref 742283,ONLINE,COMPLETED,REFAE66CA982EE1,EXACT_DUPLICATE
TX002355,C0305,A1241,273.83,ZAR,2026-04-26,03:13:06,WITHDRAWAL,Withdrawal - Ref 931888,ATM,PENDING,REF13B5ABE6ADDD,EXACT_DUPLICATE
TX031521,C0073,A0419,411.53,ZAR,2024-06-23,01:23:07,FEE,Fee - Ref 532117,ONLINE,COMPLETED,REF68CF81B949CA,EXACT_DUPLICATE
TX042584,C0157,A0501,1240.5,ZAR,2025-10-31,11:01:43,INTEREST,Interest - Ref 829537,MOBILE,COMPLETED,REF54A63F4B4396,EXACT_DUPLICATE
TX043338,C0033,A0833,145.7,ZAR,2025-02-04,13:55:10,FEE,Fee - Ref 622897,POS,COMPLETED,REF3F915802FFE7,EXACT_DUPLICATE
TX046957,C0442,A1434,300.35,ZAR,2025-10-04,04:16:04,WITHDRAWAL,Withdrawal - Ref 235675,POS,PENDING,REF9B212F9FF9BC,EXACT_DUPLICATE
TX048791,C0760,A0028,1025.46,ZAR,2025-01-16,02:48:04,DEBIT_ORDER,Debit Order - Ref 719475,POS,COMPLETED,REFB6EFC945FB77,EXACT_DUPLICATE
TX036586,C0365,A0832,55.47,ZAR,2025-06-14,03:28:17,FEE,Fee - Ref 422714,ATM,COMPLETED,REFB508FA285B30,EXACT_DUPLICATE
TX010466,C0533,A1117,14351.48,ZAR,2025-05-27,20:59:24,PAYMENT,Payment - Ref 732778,ONLINE,COMPLETED,REF6AD027630AAE,EXACT_DUPLICATE
TX007822,C0737,A0125,1377.53,ZAR,2026-05-03,19:31:56,INTEREST,Interest - Ref 591054,MOBILE,COMPLETED,REFD4609BCECEA5,EXACT_DUPLICATE
TX007206,C0730,A0857,4918.86,ZAR,2026-07-22,20:43:30,DEPOSIT,Deposit - Ref 841624,MOBILE,COMPLETED,REF466702A81D5A,EXACT_DUPLICATE
TX034047,C0017,A0428,22393.38,ZAR,2026-03-20,10:59:55,REVERSAL,Reversal - Ref 982333,ATM,COMPLETED,REF9BF7B19E3210,EXACT_DUPLICATE
TX012729,C0714,A0835,23588.55,ZAR,2025-02-08,17:08:25,REVERSAL,Reversal - Ref 663987,MOBILE,COMPLETED,REFA15264C3D300,EXACT_DUPLICATE
TX006926,C0395,A0851,1585.86,ZAR,2026-08-05,14:15:48,PAYMENT,Payment - Ref 194699,MOBILE,COMPLETED,REF812B9EDA6313,EXACT_DUPLICATE
TX027996,C0668,A0246,5175.95,ZAR,2025-06-30,17:09:16,DEBIT_ORDER,Debit Order - Ref 625749,ONLINE,COMPLETED,REF1D14C43B6D62,EXACT_DUPLICATE
TX037613,C0594,A1182,3343.3,ZAR,2024-11-11,15:21:42,TRANSFER,Transfer - Ref 920451,ONLINE,COMPLETED,REF4B4FF8A56F6B,EXACT_DUPLICATE
TX003017,C0479,A1259,1486.93,ZAR,2025-03-06,01:40:24,INTEREST,Interest - Ref 963993,ONLINE,COMPLETED,REF0DEDA0C271AC,EXACT_DUPLICATE
TX008884,C0228,A1319,36955.27,ZAR,2024-09-21,01:45:30,REVERSAL,Reversal - Ref 825102,ONLINE,COMPLETED,REFD93D1D4D8ABA,EXACT_DUPLICATE
TX012970,C0733,A0103,28249.81,ZAR,2025-04-15,17:10:21,TRANSFER,Transfer - Ref 192890,ONLINE,PENDING,REF6E6941E04CE3,EXACT_DUPLICATE
TX023464,C0253,A0185,74.87,ZAR,2024-04-24,20:02:43,FEE,Fee - Ref 196007,MOBILE,COMPLETED,REF7D330B7043F2,EXACT_DUPLICATE
TX015758,C0143,A0061,5819.68,ZAR,2024-01-08,16:32:18,DEBIT_ORDER,Debit Order - Ref 384068,MOBILE,COMPLETED,REF03CB648CE2F9,EXACT_DUPLICATE
TX044077,C0019,A0813,1210.61,ZAR,2025-05-02,21:15:58,TRANSFER,Transfer - Ref 768919,ATM,COMPLETED,REF401E76520ADA,EXACT_DUPLICATE
TX004087,C0921,A0781,405.97,ZAR,2026-06-05,09:47:40,TRANSFER,Transfer - Ref 593953,ONLINE,COMPLETED,REF8F3E6ACA852A,EXACT_DUPLICATE
TX000509,C0824,A0022,1262.43,ZAR,2025-03-27,01:07:52,DEBIT_ORDER,Debit Order - Ref 292871,MOBILE,COMPLETED,REFA116B866E902,EXACT_DUPLICATE
TX006355,C0928,A1083,1118.29,ZAR,2024-06-25,23:31:49,TRANSFER,Transfer - Ref 234560,ATM,COMPLETED,REF6CCAD3D0CFE0,EXACT_DUPLICATE
TX029645,C0579,A0511,8088.51,ZAR,2025-11-11,18:15:58,REVERSAL,Reversal - Ref 910079,BRANCH,COMPLETED,REF44C31E0C1C11,EXACT_DUPLICATE
TX006235,C0557,A0786,7787.73,ZAR,2025-03-06,23:50:39,DEPOSIT,Deposit - Ref 655902,MOBILE,PENDING,REFCB891FD95172,EXACT_DUPLICATE
TX031990,C0932,A0643,11817.85,ZAR,2025-01-29,13:06:54,DEPOSIT,Deposit - Ref 961690,MOBILE,COMPLETED,REFB82385E9E3F3,EXACT_DUPLICATE
TX000263,C0415,A0093,1409.29,ZAR,2026-04-01,19:40:10,INTEREST,Interest - Ref 378100,POS,COMPLETED,REF83C8E903C120,EXACT_DUPLICATE
TX007892,C0920,A1166,255.47,ZAR,2026-07-16,01:21:55,FEE,Fee - Ref 807252,ONLINE,REVERSED,REF68BB11FD7F9C,EXACT_DUPLICATE
TX010528,C0866,A1176,2975.85,ZAR,2025-02-22,00:32:26,DEPOSIT,Deposit - Ref 287694,ONLINE,COMPLETED,REFB0B30BC37BD3,EXACT_DUPLICATE
TX018601,C0143,A0061,43910.75,ZAR,2026-03-27,17:37:30,REVERSAL,Reversal - Ref 973871,POS,COMPLETED,REF3BEF2FD9D34C,EXACT_DUPLICATE
TX013472,C0743,A0475,32525.22,ZAR,2024-09-23,15:58:09,REVERSAL,Reversal - Ref 798575,MOBILE,COMPLETED,REFE5F15C3AB69F,EXACT_DUPLICATE
TX031726,C0682,A0441,1217.2,ZAR,2025-04-21,16:14:59,DEPOSIT,Deposit - Ref 756846,MOBILE,COMPLETED,REF3D8F04ABFE6A,EXACT_DUPLICATE
TX023691,C0607,A1329,9495.43,ZAR,2025-02-08,04:13:01,DEPOSIT,Deposit - Ref 945135,ONLINE,COMPLETED,REF63E7F0774857,EXACT_DUPLICATE
TX010558,C0999,A0831,1002.17,ZAR,2026-07-17,23:21:18,TRANSFER,Transfer - Ref 517388,ONLINE,COMPLETED,REF3F14F6DB9BC5,EXACT_DUPLICATE
TX045578,C0309,A0025,806.27,ZAR,2026-05-29,23:01:34,WITHDRAWAL,Withdrawal - Ref 304996,MOBILE,COMPLETED,REF1B73F55DE09F,EXACT_DUPLICATE
TX041504,C0640,A1418,756.62,ZAR,2026-07-29,21:55:44,DEBIT_ORDER,Debit Order - Ref 483171,MOBILE,COMPLETED,REF499B47FEDFFD,EXACT_DUPLICATE
TX027873,C0606,A0006,1428.81,ZAR,2025-05-24,21:40:48,WITHDRAWAL,Withdrawal - Ref 508355,ATM,COMPLETED,REF973EC6D9B90B,EXACT_DUPLICATE
TX038215,C0675,A0223,684.66,ZAR,2024-07-11,09:47:59,DEBIT_ORDER,Debit Order - Ref 575274,BRANCH,COMPLETED,REF545EE7101852,EXACT_DUPLICATE
TX011731,C0292,A0966,1278.46,ZAR,2026-04-02,09:24:54,TRANSFER,Transfer - Ref 359688,MOBILE,COMPLETED,REFFFA96A5A75E0,EXACT_DUPLICATE
TX027439,C0005,A0829,30350.21,ZAR,2024-02-02,18:18:05,REVERSAL,Reversal - Ref 855685,POS,COMPLETED,REF9BC7444C3189,EXACT_DUPLICATE
TX021780,C0616,A1257,7396.51,ZAR,2026-01-15,22:02:06,DEPOSIT,Deposit - Ref 289423,POS,COMPLETED,REF4F6C6E76F2D1,EXACT_DUPLICATE
TX034080,C0032,A1060,1114.22,ZAR,2024-10-16,04:08:16,WITHDRAWAL,Withdrawal - Ref 829824,ONLINE,COMPLETED,REF8CABE9387736,EXACT_DUPLICATE
TX043468,C0190,A0619,2686.76,ZAR,2024-08-10,07:43:49,DEBIT_ORDER,Debit Order - Ref 823016,ONLINE,COMPLETED,REF77F49690441A,EXACT_DUPLICATE
TX014710,C0379,A0435,179.03,ZAR,2026-09-09,17:02:21,WITHDRAWAL,Withdrawal - Ref 382999,MOBILE,COMPLETED,REF1E99A5A9456E,EXACT_DUPLICATE
TX015467,C0102,A1453,10055.81,ZAR,2024-08-20,12:28:56,REVERSAL,Reversal - Ref 565915,MOBILE,COMPLETED,REF99541ABCD938,EXACT_DUPLICATE
TX037173,C0253,A1183,6283.97,ZAR,2025-10-21,21:30:53,TRANSFER,Transfer - Ref 944052,MOBILE,COMPLETED,REF5C5C5D7EC4BF,EXACT_DUPLICATE
TX028749,C0392,A0350,12045.73,ZAR,2024-11-30,00:54:55,DEPOSIT,Deposit - Ref 144461,BRANCH,COMPLETED,REFE89A17ACDBAE,EXACT_DUPLICATE
