payment_id,customer_id,account_id,policy_id,amount,currency,payment_date,payment_method,status,reference,failure_reason,_quarantine_reason
PAY009993,C0628,A1438,,2230.25,ZAR,2025-11-04,DEBIT_ORDER,COMPLETED,PAYREF7A174A8084,,BROKEN_FK_account_id_to_accounts
PAY000261,C0392,A0136,POL0403,3767.2,ZAR,2026-05-26,MOBILE,FAILED,PAYREF7400CC4156,Technical error,BROKEN_FK_policy_id_to_policies
PAY000327,C0598,A1089,POL0301,1969.15,ZAR,2024-11-25,DEBIT_ORDER,COMPLETED,PAYREF5B4E548117,,BROKEN_FK_policy_id_to_policies
PAY000416,C0266,A0348,POL0457,1029.08,ZAR,2025-12-02,CASH,REVERSED,PAYREF6121DE6EAE,,BROKEN_FK_policy_id_to_policies
PAY000491,C0254,A0346,POL0457,103.86,ZAR,2024-06-03,MOBILE,COMPLETED,PAYREF6F4B9927F0,,BROKEN_FK_policy_id_to_policies
PAY000786,C0394,A0856,POL0565,670.3,ZAR,2025-02-10,MOBILE,COMPLETED,PAYREF59C75A348A,,BROKEN_FK_policy_id_to_policies
PAY000843,C0789,A0950,POL0074,6201.8,ZAR,2025-09-25,EFT,COMPLETED,PAYREF7EADB75899,,BROKEN_FK_policy_id_to_policies
PAY000885,C0585,A1075,POL0301,109.75,ZAR,2026-07-27,CARD,REVERSED,PAYREF5370CE23E3,,BROKEN_FK_policy_id_to_policies
PAY000908,C0248,A0036,POL0402,398.08,ZAR,2025-07-19,CARD,COMPLETED,PAYREF5017FA7841,,BROKEN_FK_policy_id_to_policies
PAY000997,C0322,A0858,POL0005,2613.22,ZAR,2024-07-29,CARD,COMPLETED,PAYREFE500C6EAE8,,BROKEN_FK_policy_id_to_policies
PAY001024,C0384,A0662,POL0118,4621.34,ZAR,2025-09-18,CARD,FAILED,PAYREF8DC6B78F6C,Limit exceeded,BROKEN_FK_policy_id_to_policies
PAY001073,C0386,A0997,POL0403,369.83,ZAR,2026-06-14,CARD,COMPLETED,PAYREF1AE000F1AC,,BROKEN_FK_policy_id_to_policies
PAY001116,C0796,A0159,POL0402,454.3,ZAR,2026-06-24,EFT,COMPLETED,PAYREF6A071E00B2,,BROKEN_FK_policy_id_to_policies
PAY001149,C0151,A1391,POL0570,1400.21,ZAR,2026-03-22,DEBIT_ORDER,COMPLETED,PAYREF3E3F7D5231,,BROKEN_FK_policy_id_to_policies
PAY001171,C0021,A0518,POL0541,620.01,ZAR,2024-03-26,CARD,COMPLETED,PAYREFB125AAF0CE,,BROKEN_FK_policy_id_to_policies
PAY001672,C0103,A1273,POL0570,1452.29,ZAR,2024-09-19,CARD,COMPLETED,PAYREF755BBC5528,,BROKEN_FK_policy_id_to_policies
PAY001674,C0901,A0908,POL0457,814.93,ZAR,2025-02-20,CARD,COMPLETED,PAYREF3000B654F1,,BROKEN_FK_policy_id_to_policies
PAY001749,C0015,A0290,POL0402,418.7,ZAR,2025-07-26,MOBILE,FAILED,PAYREFBB256542D9,Account closed,BROKEN_FK_policy_id_to_policies
PAY001761,C0229,A0907,POL0724,1102.755,ZAR,2025-01-18,DEBIT_ORDER,PENDING,PAYREF9444FDE385,,BROKEN_FK_policy_id_to_policies
PAY001873,C0141,A0178,POL0301,1363.9,ZAR,2024-04-14,EFT,FAILED,PAYREF5A605B196C,Technical error,BROKEN_FK_policy_id_to_policies
PAY001897,C0620,A1150,POL0706,3068.1,ZAR,2024-04-05,EFT,COMPLETED,PAYREF29B71F414D,,BROKEN_FK_policy_id_to_policies
PAY001975,C0338,A0762,POL0724,1410.61,ZAR,2026-05-28,CASH,COMPLETED,PAYREF33824A6665,,BROKEN_FK_policy_id_to_policies
PAY002088,C0122,A0586,POL0499,3765.18,ZAR,2025-03-15,CASH,COMPLETED,PAYREF5D72E5F097,,BROKEN_FK_policy_id_to_policies
PAY002246,C0555,A0399,POL0074,3251.92,ZAR,2026-01-07,CASH,COMPLETED,PAYREF861112E198,,BROKEN_FK_policy_id_to_policies
PAY002278,C0593,A0989,POL0207,57.0,ZAR,2025-08-30,MOBILE,COMPLETED,PAYREFF25158ED8F,,BROKEN_FK_policy_id_to_policies
PAY002307,C0302,A0238,POL0301,2553.73,ZAR,2024-11-21,MOBILE,COMPLETED,PAYREF659AB85E2A,,BROKEN_FK_policy_id_to_policies
PAY002355,C0159,A0788,POL0724,520.29,ZAR,2025-07-22,EFT,FAILED,PAYREFBCAB679860,Technical error,BROKEN_FK_policy_id_to_policies
PAY002381,C0051,A0518,POL0570,2303.84,ZAR,2025-09-05,CARD,PENDING,PAYREF84C21561A8,,BROKEN_FK_policy_id_to_policies
PAY002471,C0576,A0047,POL0565,3050.72,ZAR,2025-05-18,CARD,COMPLETED,PAYREF2D96032A05,,BROKEN_FK_policy_id_to_policies
PAY002475,C0093,A0662,POL0118,3332.33,ZAR,2025-09-14,MOBILE,PENDING,PAYREFE70EB90CDC,,BROKEN_FK_policy_id_to_policies
PAY002726,C0031,A0297,POL0005,1871.07,ZAR,2026-05-08,CASH,COMPLETED,PAYREFA0C75BAF51,,BROKEN_FK_policy_id_to_policies
PAY002737,C0776,A0483,POL0565,2128.34,ZAR,2026-04-03,MOBILE,COMPLETED,PAYREFCDF7B15C33,,BROKEN_FK_policy_id_to_policies
PAY002760,C0359,A0539,POL0565,449.7,ZAR,2026-02-19,DEBIT_ORDER,COMPLETED,PAYREF530DA01A94,,BROKEN_FK_policy_id_to_policies
PAY002952,C0637,A1485,POL0118,991.75,ZAR,2024-09-25,EFT,REVERSED,PAYREFFC52A79564,,BROKEN_FK_policy_id_to_policies
PAY003022,C0857,A1358,POL0706,1750.28,ZAR,2026-02-08,CARD,COMPLETED,PAYREF2C7C48B825,,BROKEN_FK_policy_id_to_policies
PAY003027,C0793,A0980,POL0724,506.77,ZAR,2024-02-18,DEBIT_ORDER,COMPLETED,PAYREF2D23C78D77,,BROKEN_FK_policy_id_to_policies
PAY003060,C0284,A1077,POL0706,3505.44,ZAR,2025-01-25,EFT,FAILED,PAYREFD9290CEFF6,Technical error,BROKEN_FK_policy_id_to_policies
PAY003079,C0512,A0478,POL0005,422.82,ZAR,2024-04-30,CARD,COMPLETED,PAYREF547AF5D9AC,,BROKEN_FK_policy_id_to_policies
PAY003186,C0640,A0245,POL0118,682.61,ZAR,2026-02-26,EFT,PENDING,PAYREF49E883ECBE,,BROKEN_FK_policy_id_to_policies
PAY003200,C0201,A0432,POL0706,1499.25,ZAR,2025-06-15,CASH,FAILED,PAYREF1713B028C5,Technical error,BROKEN_FK_policy_id_to_policies
PAY003426,C0730,A1323,POL0457,5913.04,ZAR,2025-01-09,EFT,COMPLETED,PAYREFAB8CBC37DC,,BROKEN_FK_policy_id_to_policies
PAY003435,C0894,A1403,POL0005,1388.33,ZAR,2026-06-26,EFT,COMPLETED,PAYREF1E7F561FC0,,BROKEN_FK_policy_id_to_policies
PAY003441,C0701,A1496,POL0570,795.33,ZAR,2025-02-05,EFT,COMPLETED,PAYREF00DD00E47F,,BROKEN_FK_policy_id_to_policies
PAY003577,C0950,A0434,POL0005,390.62,ZAR,2024-02-20,DEBIT_ORDER,COMPLETED,PAYREFEDB2B7CD97,,BROKEN_FK_policy_id_to_policies
PAY003911,C0512,A0946,POL0457,2333.38,ZAR,2026-05-31,CARD,PENDING,PAYREFB8B9799A8A,,BROKEN_FK_policy_id_to_policies
PAY003958,C0082,A1266,POL0005,423.35,ZAR,2024-07-25,EFT,COMPLETED,PAYREFE374252A7C,,BROKEN_FK_policy_id_to_policies
PAY003974,C0092,A0278,POL0777,1446.09,ZAR,2025-05-02,MOBILE,COMPLETED,PAYREF99D9878CA3,,BROKEN_FK_policy_id_to_policies
PAY004002,C0315,A0594,POL0118,370.86,ZAR,2025-03-06,CASH,COMPLETED,PAYREF1EC770845C,,BROKEN_FK_policy_id_to_policies
PAY004077,C0099,A0124,POL0570,969.85,ZAR,2024-03-31,CASH,COMPLETED,PAYREF15EBF3D6B0,,BROKEN_FK_policy_id_to_policies
PAY004083,C0795,A0540,POL0402,962.66,ZAR,2025-08-02,CASH,COMPLETED,PAYREF37D516DFB6,,BROKEN_FK_policy_id_to_policies
PAY004135,C0918,A1251,POL0118,720.92,ZAR,2024-04-25,CASH,COMPLETED,PAYREFAFD266D17F,,BROKEN_FK_policy_id_to_policies
PAY004204,C0133,A0151,POL0402,1646.54,ZAR,2024-11-18,DEBIT_ORDER,COMPLETED,PAYREF770CAFA6F5,,BROKEN_FK_policy_id_to_policies
PAY004212,C0188,A0890,POL0541,2548.96,ZAR,2024-12-29,MOBILE,COMPLETED,PAYREF06F9B1DA5F,,BROKEN_FK_policy_id_to_policies
PAY004386,C0901,A0029,POL0565,2676.94,ZAR,2025-05-07,CASH,COMPLETED,PAYREF326781ADB1,,BROKEN_FK_policy_id_to_policies
PAY004540,C0197,A0051,POL0565,1612.56,ZAR,2026-01-30,CASH,COMPLETED,PAYREFB6C47D7EE4,,BROKEN_FK_policy_id_to_policies
PAY004613,C0798,A0058,POL0403,463.4,ZAR,2025-09-21,DEBIT_ORDER,COMPLETED,PAYREFF8C1F2682A,,BROKEN_FK_policy_id_to_policies
PAY004682,C0998,A0106,POL0499,178.08,ZAR,2024-05-06,EFT,COMPLETED,PAYREF8871BAFAF4,,BROKEN_FK_policy_id_to_policies
PAY004821,C0024,A0409,POL0777,261.82,ZAR,2025-01-20,CARD,COMPLETED,PAYREF6E11094FB5,,BROKEN_FK_policy_id_to_policies
PAY004842,C0107,A0641,POL0403,2430.49,ZAR,2025-01-22,CARD,COMPLETED,PAYREF5F007799A5,,BROKEN_FK_policy_id_to_policies
PAY004974,C0591,A0109,POL0402,613.25,ZAR,2025-07-22,CASH,FAILED,PAYREFA15635C6E8,Technical error,BROKEN_FK_policy_id_to_policies
PAY005201,C0411,A1458,POL0005,367.73,ZAR,2025-08-21,DEBIT_ORDER,COMPLETED,PAYREF0B53E3E2E5,,BROKEN_FK_policy_id_to_policies
PAY005362,C0956,A1357,POL0207,1088.92,ZAR,2025-04-20,CARD,REVERSED,PAYREFA03869B06E,,BROKEN_FK_policy_id_to_policies
PAY005641,C0417,A1003,POL0457,1011.76,ZAR,2025-05-19,MOBILE,COMPLETED,PAYREF27B613E72F,,BROKEN_FK_policy_id_to_policies
PAY005648,C0199,A1271,POL0402,196.43,ZAR,2025-06-05,CARD,FAILED,PAYREF63F24A1679,Limit exceeded,BROKEN_FK_policy_id_to_policies
PAY005772,C0033,A0529,POL0457,1292.84,ZAR,2026-04-14,CARD,COMPLETED,PAYREF0DAD39E994,,BROKEN_FK_policy_id_to_policies
PAY005871,C0835,A1262,POL0207,1320.96,ZAR,2024-02-06,MOBILE,COMPLETED,PAYREF4AF4439DBB,,BROKEN_FK_policy_id_to_policies
PAY005990,C0979,A1118,POL0207,1354.29,ZAR,2026-08-11,CARD,COMPLETED,PAYREF80F80F6D5B,,BROKEN_FK_policy_id_to_policies
PAY006002,C0350,A0734,POL0301,1054.08,ZAR,2026-02-15,EFT,COMPLETED,PAYREF57CB37D627,,BROKEN_FK_policy_id_to_policies
PAY006126,C0363,A0858,POL0739,342.65,ZAR,2025-02-25,CARD,COMPLETED,PAYREF9A876C5285,,BROKEN_FK_policy_id_to_policies
PAY006179,C0168,A0689,POL0724,1102.755,ZAR,2025-04-23,CARD,COMPLETED,PAYREFE9C4592779,,BROKEN_FK_policy_id_to_policies
PAY006218,C0588,A0286,POL0570,455.72,ZAR,2026-06-29,CASH,COMPLETED,PAYREFF8020A0748,,BROKEN_FK_policy_id_to_policies
PAY006249,C0736,A0313,POL0541,1814.14,ZAR,2025-11-29,MOBILE,FAILED,PAYREFB40C40F8D2,Technical error,BROKEN_FK_policy_id_to_policies
PAY006341,C0141,A0419,POL0706,5549.44,ZAR,2024-11-15,CARD,COMPLETED,PAYREF33D91DBEB1,,BROKEN_FK_policy_id_to_policies
PAY006371,C0261,A0539,POL0402,822.95,ZAR,2026-08-25,CASH,COMPLETED,PAYREFE499581D2B,,BROKEN_FK_policy_id_to_policies
PAY006470,C0997,A0969,POL0541,1514.59,ZAR,2025-10-05,EFT,PENDING,PAYREF3CA9929929,,BROKEN_FK_policy_id_to_policies
PAY006693,C0554,A0927,POL0074,2761.48,ZAR,2025-10-16,EFT,COMPLETED,PAYREF8AE2B7817E,,BROKEN_FK_policy_id_to_policies
PAY006720,C0189,A0434,POL0457,4086.4,ZAR,2026-04-22,CARD,COMPLETED,PAYREF419A5432E1,,BROKEN_FK_policy_id_to_policies
PAY006772,C0172,A1220,POL0074,3019.07,ZAR,2024-12-29,CARD,COMPLETED,PAYREF888D9D8DA6,,BROKEN_FK_policy_id_to_policies
PAY006773,C0973,A0953,POL0005,899.48,ZAR,2024-07-17,MOBILE,COMPLETED,PAYREF6F80C86C1C,,BROKEN_FK_policy_id_to_policies
PAY006790,C0055,A1100,POL0706,2018.85,ZAR,2024-09-11,DEBIT_ORDER,COMPLETED,PAYREF5CCAA6005A,,BROKEN_FK_policy_id_to_policies
PAY006926,C0558,A0480,POL0739,1313.31,ZAR,2025-05-02,CASH,COMPLETED,PAYREFEC869BF4D4,,BROKEN_FK_policy_id_to_policies
PAY006970,C0866,A0795,POL0074,1487.54,ZAR,2026-03-16,CARD,COMPLETED,PAYREF33D3485598,,BROKEN_FK_policy_id_to_policies
PAY006973,C0016,A0190,POL0565,457.88,ZAR,2025-02-28,EFT,COMPLETED,PAYREF9E09662BCD,,BROKEN_FK_policy_id_to_policies
PAY007042,C0038,A1436,POL0118,1005.46,ZAR,2024-07-22,EFT,COMPLETED,PAYREFA336346383,,BROKEN_FK_policy_id_to_policies
PAY007310,C0761,A0541,POL0739,619.91,ZAR,2024-12-26,CASH,COMPLETED,PAYREF56D2966420,,BROKEN_FK_policy_id_to_policies
PAY007322,C0371,A0481,POL0457,1158.24,ZAR,2026-01-20,CASH,COMPLETED,PAYREFFCAB219260,,BROKEN_FK_policy_id_to_policies
PAY007336,C0227,A0661,POL0207,1555.63,ZAR,2025-01-09,EFT,COMPLETED,PAYREFF490054596,,BROKEN_FK_policy_id_to_policies
PAY007345,C0487,A1379,POL0207,923.16,ZAR,2026-08-07,MOBILE,COMPLETED,PAYREFB427E97CC2,,BROKEN_FK_policy_id_to_policies
PAY007356,C0587,A1225,POL0402,591.99,ZAR,2024-08-20,MOBILE,COMPLETED,PAYREF54E0D4CADF,,BROKEN_FK_policy_id_to_policies
PAY007495,C0702,A0131,POL0499,225.78,ZAR,2026-09-14,CASH,COMPLETED,PAYREF512F51A3B2,,BROKEN_FK_policy_id_to_policies
PAY007498,C0855,A0846,POL0402,1129.47,ZAR,2025-11-20,CARD,COMPLETED,PAYREFA834F8C523,,BROKEN_FK_policy_id_to_policies
PAY007786,C0648,A0050,POL0457,5396.82,ZAR,2026-01-31,CASH,COMPLETED,PAYREF1FCFECF76E,,BROKEN_FK_policy_id_to_policies
PAY007853,C0779,A0798,POL0565,160.7,ZAR,2025-11-28,CASH,COMPLETED,PAYREFA175BFB1BB,,BROKEN_FK_policy_id_to_policies
PAY007863,C0361,A0755,POL0207,1858.41,ZAR,2025-02-06,CARD,COMPLETED,PAYREF883958FB49,,BROKEN_FK_policy_id_to_policies
PAY008079,C0168,A0867,POL0301,3132.02,ZAR,2024-10-08,DEBIT_ORDER,PENDING,PAYREF6CADFC2D85,,BROKEN_FK_policy_id_to_policies
PAY008080,C0338,A1167,POL0541,1775.17,ZAR,2024-10-20,CARD,COMPLETED,PAYREF80C18B6549,,BROKEN_FK_policy_id_to_policies
PAY008145,C0301,A0128,POL0005,3625.04,ZAR,2024-04-01,DEBIT_ORDER,PENDING,PAYREF966A952E1A,,BROKEN_FK_policy_id_to_policies
PAY008232,C0304,A0391,POL0074,910.16,ZAR,2026-02-22,MOBILE,COMPLETED,PAYREFE4108EFCAC,,BROKEN_FK_policy_id_to_policies
PAY008275,C0144,A0372,POL0706,2402.84,ZAR,2025-04-08,MOBILE,COMPLETED,PAYREF5CDEA27583,,BROKEN_FK_policy_id_to_policies
PAY008360,C0824,A0896,POL0005,1145.86,ZAR,2024-07-10,MOBILE,REVERSED,PAYREF47B4D428DC,,BROKEN_FK_policy_id_to_policies
PAY008532,C0143,A0755,POL0403,522.47,ZAR,2025-05-26,EFT,FAILED,PAYREF05965D3481,Account closed,BROKEN_FK_policy_id_to_policies
PAY008561,C0970,A1196,POL0499,1052.43,ZAR,2025-01-28,DEBIT_ORDER,COMPLETED,PAYREF90BCED2F30,,BROKEN_FK_policy_id_to_policies
PAY008595,C0363,A1441,POL0074,433.32,ZAR,2025-09-09,DEBIT_ORDER,REVERSED,PAYREF80CE2E7AD4,,BROKEN_FK_policy_id_to_policies
PAY008605,C0268,A0348,POL0565,2226.41,ZAR,2025-11-29,MOBILE,COMPLETED,PAYREF5AEE72FEC0,,BROKEN_FK_policy_id_to_policies
PAY008705,C0105,A1360,POL0005,941.39,ZAR,2026-01-02,DEBIT_ORDER,PENDING,PAYREFFDA8EEC4A6,,BROKEN_FK_policy_id_to_policies
PAY008731,C0500,A1466,POL0724,747.78,ZAR,2025-12-30,DEBIT_ORDER,FAILED,PAYREFCEE8A08E54,Technical error,BROKEN_FK_policy_id_to_policies
PAY008737,C0138,A0213,POL0118,1459.6,ZAR,2024-05-16,MOBILE,COMPLETED,PAYREFE1D0166343,,BROKEN_FK_policy_id_to_policies
PAY008766,C0276,A1323,POL0402,778.82,ZAR,2024-05-19,CASH,COMPLETED,PAYREF0460976FFF,,BROKEN_FK_policy_id_to_policies
PAY008850,C0675,A1055,POL0499,3168.11,ZAR,2024-09-17,DEBIT_ORDER,COMPLETED,PAYREFFD2F631FD3,,BROKEN_FK_policy_id_to_policies
PAY008914,C0624,A0861,POL0739,449.53,ZAR,2025-08-13,MOBILE,COMPLETED,PAYREFF85D7D4009,,BROKEN_FK_policy_id_to_policies
PAY008917,C0287,A1085,POL0724,1094.92,ZAR,2025-06-14,CARD,COMPLETED,PAYREF505D1A57A7,,BROKEN_FK_policy_id_to_policies
PAY008958,C0484,A0376,POL0541,3767.42,ZAR,2026-05-25,DEBIT_ORDER,REVERSED,PAYREF9028530C36,,BROKEN_FK_policy_id_to_policies
PAY008961,C0431,A1413,POL0570,162.82,ZAR,2024-02-22,DEBIT_ORDER,FAILED,PAYREFB30B8889D6,Technical error,BROKEN_FK_policy_id_to_policies
PAY009074,C0202,A0491,POL0403,389.43,ZAR,2025-09-28,MOBILE,COMPLETED,PAYREF7827B9D0CD,,BROKEN_FK_policy_id_to_policies
PAY009124,C0997,A0917,POL0565,1330.69,ZAR,2026-03-16,CASH,COMPLETED,PAYREFF36A2075D2,,BROKEN_FK_policy_id_to_policies
PAY009228,C0959,A1454,POL0074,984.98,ZAR,2026-02-19,CARD,COMPLETED,PAYREFF9F8138B54,,BROKEN_FK_policy_id_to_policies
PAY009663,C0240,A0489,POL0724,2427.07,ZAR,2025-03-14,DEBIT_ORDER,COMPLETED,PAYREF306671B9D9,,BROKEN_FK_policy_id_to_policies
PAY009705,C0868,A0786,POL0457,772.73,ZAR,2025-05-20,CASH,COMPLETED,PAYREF69E9C181E5,,BROKEN_FK_policy_id_to_policies
