transaction_id,customer_id,account_id,amount,currency,transaction_date,transaction_time,transaction_type,description,channel,status,reference_number
TX000177,C0161,A0426,3991.23,ZAR,2024-08-25,17:23:42,INTEREST,Interest - Ref 924289,ATM,FAILED,REF0ADF1D350BB8
TX000178,C0814,A0666,1122.73,ZAR,2026-03-19,18:12:16,REVERSAL,Reversal - Ref 130803,ATM,COMPLETED,REFF8BE8C92EDFF
TX000179,C0880,A0175,3418.01,ZAR,2026-07-17,11:02:34,INTEREST,Interest - Ref 219015,ONLINE,COMPLETED,REF7B3C3590B19B
TX000180,C0779,A1420,1574.76,ZAR,2026-05-26,00:15:17,DEBIT_ORDER,Debit Order - Ref 955896,MOBILE,COMPLETED,REF440F382604AE
TX000181,FAKE_99ACB264,A0558,642.45,ZAR,2026-06-11,23:30:52,WITHDRAWAL,Withdrawal - Ref 585908,ONLINE,COMPLETED,REF411200D427C3
TX000182,C0043,A0354,46401.23,ZAR,2024-12-04,22:42:36,REVERSAL,Reversal - Ref 451675,ATM,COMPLETED,REF2889519409AD
TX000183,C0030,A0372,131.27,ZAR,2025-09-19,23:24:27,FEE,Fee - Ref 704061,MOBILE,COMPLETED,REF33B3845F0C8D
TX000184,C0272,A0174,42136.34,ZAR,2025-12-15,11:54:27,REVERSAL,Reversal - Ref 236766,MOBILE,COMPLETED,REF27A87EB0EC3A
TX000185,C0822,A0016,269.77,ZAR,2024-04-24,13:59:47,PAYMENT,Payment - Ref 853349,ATM,COMPLETED,REFE8EBA294AE49
TX000186,C0420,A0916,2085.62,ZAR,2024-10-04,09:29:37,WITHDRAWAL,Withdrawal - Ref 794434,ATM,COMPLETED,REF2DAE23EE08AC
TX000187,C0557,A0654,6322.9,ZAR,2024-08-27,10:43:07,DEPOSIT,Deposit - Ref 955758,MOBILE,COMPLETED,REFAD2B6D85AA47
TX000188,C0431,A0467,6575.01,ZAR,2025-03-08,08:58:46,DEPOSIT,Deposit - Ref 639373,MOBILE,COMPLETED,REF02A4DC698D1E
TX000189,C0506,A1407,368.24,ZAR,2024-02-24,02:28:00,PAYMENT,Payment - Ref 587717,MOBILE,FAILED,REF40DC9A523E33
TX000190,C0224,A0257,5903.81,ZAR,2025-10-13,20:21:28,DEBIT_ORDER,Debit Order - Ref 524710,POS,COMPLETED,REF6C4A5AD88149
TX000191,C0225,A0491,203.93,ZAR,2026-05-26,08:55:49,PAYMENT,Payment - Ref 693786,MOBILE,COMPLETED,REF7C37F23AE831
TX000192,C0699,A1432,2217.71,ZAR,2024-06-26,20:45:57,DEBIT_ORDER,Debit Order - Ref 768047,ATM,COMPLETED,REFD3C7F5FFF990
TX000193,C0554,A0642,388.06,ZAR,2026-03-17,17:12:40,FEE,Fee - Ref 323627,MOBILE,COMPLETED,REFD38B625B0CBE
TX000194,C0352,A0967,430.43,ZAR,2025-11-05,15:36:35,FEE,Fee - Ref 230751,BRANCH,COMPLETED,REFF84A03F58C0B
TX000195,C0307,A0284,4427.45,ZAR,2025-01-22,08:40:29,INTEREST,Interest - Ref 845511,MOBILE,COMPLETED,REF9571A3CAFA86
TX000196,C0398,A0700,26647.63,ZAR,2026-06-23,23:46:04,DEPOSIT,Deposit - Ref 976391,MOBILE,REVERSED,REF898A0F6400C8
TX000197,C0257,A0960,334.07,ZAR,2025-11-22,16:50:38,PAYMENT,Payment - Ref 391079,ONLINE,COMPLETED,REF5AD9E10304C7
TX000198,C0473,A0005,36399.68,ZAR,2024-05-03,03:26:07,REVERSAL,Reversal - Ref 179761,MOBILE,COMPLETED,REF3BB7431E246B
TX000199,C0681,A0522,3565.69,ZAR,2024-03-24,03:37:54,INTEREST,Interest - Ref 629360,ONLINE,COMPLETED,REFFC81BE34BB5A
TX000200,C0240,A0937,401.12,ZAR,2024-06-25,23:49:19,FEE,Fee - Ref 613249,ONLINE,COMPLETED,REF6F484B9D0204
TX000201,C0532,,485.18,ZAR,2024-07-08,07:31:46,FEE,Fee - Ref 801607,MOBILE,COMPLETED,REF4C5BAE30BB4B
TX000202,,,22951.64,ZAR,2024-02-27,15:35:35,REVERSAL,Reversal - Ref 226877,MOBILE,COMPLETED,REF5A1E3328D818
TX000203,C0043,A0354,466.05,ZAR,2024-06-09,02:48:41,FEE,Fee - Ref 862392,ATM,COMPLETED,REF231E6FC20463
TX000204,C0547,A1128,1692.06,ZAR,2026-02-12,05:25:30,DEPOSIT,Deposit - Ref 699524,POS,COMPLETED,REF1923105CFAF8
TX000205,C0363,FAKE_FA2BBC76,2065.55,ZAR,2024-01-20,04:34:27,INTEREST,Interest - Ref 478101,POS,COMPLETED,REFB44EA6C5CA80
TX000206,C0985,A1125,734.84,ZAR,2026-04-28,18:41:23,WITHDRAWAL,Withdrawal - Ref 581688,ONLINE,COMPLETED,REF7E6688138A7B
TX000207,C0357,A1370,1801.77,ZAR,2024-04-21,22:00:53,DEPOSIT,Deposit - Ref 114545,ONLINE,REVERSED,REF60D3BE47F4D6
TX000208,C0356,A0968,170.58,ZAR,2026-05-01,23:37:53,PAYMENT,Payment - Ref 122203,MOBILE,COMPLETED,REF82790960B7DC
TX000209,C0451,A0999,1190.67,ZAR,2025-06-24,20:32:48,PAYMENT,Payment - Ref 868789,MOBILE,COMPLETED,REFD69F1998E13F
TX000210,C0248,A0891,229.91,ZAR,2024-06-17,01:31:51,WITHDRAWAL,Withdrawal - Ref 981488,ATM,COMPLETED,REF331B658ED952
TX000211,C0174,A1169,1068.05,ZAR,2024-10-06,16:17:38,WITHDRAWAL,Withdrawal - Ref 262058,BRANCH,COMPLETED,REFE2A76058BCFA
TX000212,C0456,A1008,363.83,ZAR,2025-07-07,14:55:26,DEBIT_ORDER,Debit Order - Ref 817346,ONLINE,COMPLETED,REF1DF153676BA7
TX000213,C0552,A0122,39932.25,ZAR,2025-11-20,08:51:21,REVERSAL,Reversal - Ref 514153,MOBILE,COMPLETED,REF291E5FF80F75
TX000214,C0447,A0965,1808.65,ZAR,2024-10-09,02:49:38,INTEREST,Interest - Ref 634596,ONLINE,COMPLETED,REF47C9CE500462
TX000215,C0182,A1201,7043.93,ZAR,2025-05-25,15:36:22,DEBIT_ORDER,Debit Order - Ref 103662,ATM,COMPLETED,REF64C75B3DBE48
TX000216,C0724,A0397,428.42,ZAR,2026-13-45,04:48:09,DEBIT_ORDER,Debit Order - Ref 163973,ONLINE,REVERSED,REF9BCCB0C9ED7B
TX000217,C0520,A0814,482.0,ZAR,2024-02-29,06:08:54,WITHDRAWAL,Withdrawal - Ref 879292,MOBILE,FAILED,REFA5738A3303AD
TX000218,C0662,A0524,90.06,ZAR,2026-08-06,11:28:14,FEE,Fee - Ref 353254,ONLINE,PENDING,REF7F5061E9E160
TX000219,C0579,A0068,37686.61,ZAR,2026-04-19,08:49:48,REVERSAL,Reversal - Ref 141127,BRANCH,COMPLETED,REF760C5F6D59F2
TX000220,C0381,A0178,2579.55,ZAR,2024-05-30,20:09:17,INTEREST,Interest - Ref 587571,MOBILE,COMPLETED,REFCE40804D2087
TX000221,C0021,A0251,6724.53,ZAR,2024-12-16,22:35:12,DEPOSIT,Deposit - Ref 605610,ATM,COMPLETED,REFC864F8F46629
TX000222,C0734,,250.38,ZAR,2026-01-07,11:53:53,PAYMENT,Payment - Ref 320139,MOBILE,PENDING,REF9DD263129B8F
TX000223,C0277,A0836,835.02,ZAR,2024-07-17,04:31:27,WITHDRAWAL,Withdrawal - Ref 341747,ONLINE,COMPLETED,REF4C82ACB4A94F
TX000224,C0990,A0307,350.09,ZAR,2024-06-12,16:14:29,FEE,Fee - Ref 246604,ATM,COMPLETED,REF2A26823310A6
TX000225,C0982,A0449,33724.76,ZAR,2024-07-09,10:48:37,REVERSAL,Reversal - Ref 317996,ONLINE,COMPLETED,REF06394DE33717
TX000226,C0455,A0470,41236.38,ZAR,2026-01-20,22:45:56,REVERSAL,Reversal - Ref 155791,ONLINE,COMPLETED,REFF3CE4A6F6C13
TX000227,,,11016.43,ZAR,2025-11-01,06:16:59,DEPOSIT,Deposit - Ref 135682,ONLINE,COMPLETED,REF53EBD89FB215
TX000228,C0444,A0548,133.29,ZAR,2024-07-14,07:56:48,WITHDRAWAL,Withdrawal - Ref 306205,BRANCH,COMPLETED,REFCE65365BC5BF
TX000229,C0932,A1101,800.02,ZAR,2025-06-30,08:23:25,WITHDRAWAL,Withdrawal - Ref 765444,ATM,COMPLETED,REFD40CF462383E
TX000230,C0573,A0738,44548.06,ZAR,2025-10-02,00:17:29,REVERSAL,Reversal - Ref 329764,MOBILE,COMPLETED,REF13C52EBCF4C7
TX000231,C0601,A1456,377.61,ZAR,2025-12-04,21:07:30,FEE,Fee - Ref 541415,MOBILE,COMPLETED,REF392B95A939D9
TX000232,C0415,A0034,1486.0,ZAR,2026-05-14,22:22:19,INTEREST,Interest - Ref 417143,BRANCH,COMPLETED,REFF8FF885A52CE
TX000233,C0063,A0197,247.29,ZAR,2025-12-14,17:50:14,FEE,Fee - Ref 586085,MOBILE,COMPLETED,REFBE70D22BF154
TX000234,C0420,A0593,1497.96,ZAR,2024-11-26,06:45:09,PAYMENT,Payment - Ref 759804,ATM,COMPLETED,REFB09FD05F0F90
TX000235,C0135,A1234,2616.75,ZAR,2025-01-06,19:13:16,INTEREST,Interest - Ref 861085,POS,COMPLETED,REF0BF0504E61CE
TX000236,C0631,A1139,1453.64,ZAR,2025-10-12,18:02:14,WITHDRAWAL,Withdrawal - Ref 732532,MOBILE,PENDING,REFE9D0EBA74AE4
TX000237,C0257,A0960,193.07,ZAR,2025-11-24,06:05:44,WITHDRAWAL,Withdrawal - Ref 490379,ONLINE,COMPLETED,REFC42A42F2CFB4
TX000238,C0764,A1217,379.99,ZAR,2026-04-24,21:26:22,FEE,Fee - Ref 936625,MOBILE,COMPLETED,REF4623FA200378
TX000239,C0143,A1403,224.85,ZAR,2024-05-10,10:00:25,PAYMENT,Payment - Ref 557086,MOBILE,PENDING,REFDE4EE1E27D12
TX000240,C0158,A1330,3193.1,ZAR,2026-02-24,01:25:41,INTEREST,Interest - Ref 579977,ONLINE,COMPLETED,REFA240F8FE64CD
TX000241,C0345,A0856,4726.33,ZAR,2024-10-31,18:36:43,REVERSAL,Reversal - Ref 657729,MOBILE,COMPLETED,REFFF301C7520D6
TX000242,C0238,A1196,363.46,ZAR,2024-04-01,23:00:14,FEE,Fee - Ref 653372,MOBILE,COMPLETED,REF28E3970C384B
TX000243,C0670,A0962,852.79,ZAR,2024-04-15,10:22:36,INTEREST,Interest - Ref 896259,MOBILE,PENDING,REFD62B4F63C864
TX000244,C0552,A0905,2051.51,ZAR,2024-07-29,18:43:26,DEBIT_ORDER,Debit Order - Ref 338920,MOBILE,COMPLETED,REFB50B543BFCD0
TX000245,C0438,A0690,1566.16,ZAR,2024-01-08,06:35:36,DEBIT_ORDER,Debit Order - Ref 464764,MOBILE,COMPLETED,REF3D35CC0F866D
TX000246,C0486,A0850,220.56,ZAR,2025-11-09,20:23:12,FEE,Fee - Ref 178104,MOBILE,COMPLETED,REFF6B177D7CD14
TX000247,C0262,A0445,1481.18,ZAR,2024-02-24,04:47:54,PAYMENT,Payment - Ref 195462,ONLINE,COMPLETED,REF9003115AE983
TX000248,C0392,A0958,940.53,ZAR,2025-01-24,21:24:14,WITHDRAWAL,Withdrawal - Ref 816068,BRANCH,COMPLETED,REF38AC718C5FBF
TX000249,C0163,,10284.14,ZAR,2025-12-22,05:10:46,REVERSAL,Reversal - Ref 314439,ONLINE,COMPLETED,REFB95422F3A541
TX000250,C0562,A0549,336.96,ZAR,2025-09-04,02:27:42,WITHDRAWAL,Withdrawal - Ref 510451,ONLINE,COMPLETED,REF4E74BBDFAE8B
TX000251,C0415,A0254,1449.11,ZAR,2025-09-09,00:19:35,PAYMENT,Payment - Ref 644627,MOBILE,COMPLETED,REF9F83803BB71C
TX000252,C0350,A1490,1558.82,ZAR,2026-02-04,14:13:54,PAYMENT,Payment - Ref 882116,ONLINE,COMPLETED,REFFC30DD0D89A5
TX000253,C0548,A0917,325.59,ZAR,2025-11-11,15:32:22,WITHDRAWAL,Withdrawal - Ref 743865,MOBILE,FAILED,REF367D253032F9
TX000254,C0321,A0188,49586.4,ZAR,2026-03-25,01:50:52,REVERSAL,Reversal - Ref 746300,BRANCH,COMPLETED,REFD8C2BB7B3A91
TX000255,C0615,A1016,29692.86,ZAR,2026-07-29,13:18:58,TRANSFER,Transfer - Ref 908623,BRANCH,COMPLETED,REF4D2DCB3FA6C2
TX000256,C0703,A1308,3680.3,ZAR,2024-01-15,09:22:48,TRANSFER,Transfer - Ref 614685,ATM,COMPLETED,REF39E7AFC4A713
TX000257,C0694,A0858,4807.22,ZAR,2026-05-05,09:16:58,INTEREST,Interest - Ref 617742,ATM,COMPLETED,REF7505CD2B12E6
TX000258,C0331,A0479,38417.27,ZAR,2026-06-22,01:47:49,REVERSAL,Reversal - Ref 924578,ATM,COMPLETED,REF840FDB17A2A5
TX000259,C0843,A0268,262.55,ZAR,2025-11-06,10:24:27,PAYMENT,Payment - Ref 461518,POS,COMPLETED,REF722045DCBF14
TX000260,C0440,A0392,27138.9,ZAR,2026-07-04,09:47:28,REVERSAL,Reversal - Ref 564039,ONLINE,COMPLETED,REFFEA1984AA430
TX000261,C0341,A1106,1282.48,ZAR,2025-03-31,08:15:52,WITHDRAWAL,Withdrawal - Ref 376848,MOBILE,COMPLETED,REFE50468AADE53
TX000262,C0963,,311.39,ZAR,2025-05-30,01:25:10,FEE,Fee - Ref 883188,MOBILE,COMPLETED,REF4604E15C1B18
TX000263,C0415,A0093,1409.29,ZAR,2026-04-01,19:40:10,INTEREST,Interest - Ref 378100,POS,COMPLETED,REF83C8E903C120
TX000264,C0969,A0476,129.31,ZAR,2025-02-19,19:21:11,FEE,Fee - Ref 217543,ONLINE,COMPLETED,REF4C9EE4F9B19A
TX000265,C0401,A0729,170.65,ZAR,2024-08-28,16:28:04,INTEREST,Interest - Ref 105357,MOBILE,COMPLETED,REFF5E2E8291829
TX000266,C0619,A0677,340.49,ZAR,2025-03-05,19:18:24,DEBIT_ORDER,Debit Order - Ref 547916,ONLINE,COMPLETED,REFB13E9E57EE9B
TX000267,C0265,A0121,1461.3,ZAR,2025-05-03,12:16:28,WITHDRAWAL,Withdrawal - Ref 389621,MOBILE,COMPLETED,REF4C53B8B8986D
TX000268,C0421,A1194,10279.36,ZAR,2025-11-03,23:56:05,TRANSFER,Transfer - Ref 546724,ONLINE,COMPLETED,REF903AFB3DE8B8
TX000269,C0867,A0693,409.6,ZAR,2026-02-11,07:46:36,PAYMENT,Payment - Ref 955793,BRANCH,COMPLETED,REF8BE19E659B26
TX000270,C0069,A0720,3553.7,ZAR,2025-12-29,22:04:40,INTEREST,Interest - Ref 690378,POS,COMPLETED,REF7CCD27B0CC72
TX000271,,A0620,7669.94,ZAR,2024-11-17,16:38:14,TRANSFER,Transfer - Ref 325294,ONLINE,COMPLETED,REF9A190CE7C838
TX000272,C0584,A1114,3576.1,ZAR,2025-11-08,12:00:06,INTEREST,Interest - Ref 954508,ONLINE,COMPLETED,REF55EF408C815A
TX000273,C0258,A0001,1799.63,ZAR,2024-06-20,18:21:50,PAYMENT,Payment - Ref 996095,MOBILE,COMPLETED,REF0D18F8E03616
TX000274,C0007,A0024,6204.87,ZAR,2026-06-15,00:04:11,TRANSFER,Transfer - Ref 997127,ONLINE,COMPLETED,REFAAAD51BEE596
TX000275,C0040,A0954,31107.04,ZAR,2026-09-13,17:05:58,TRANSFER,Transfer - Ref 492987,MOBILE,COMPLETED,REF3E849B690376
TX000276,C0005,A1340,1251.27,ZAR,2025-09-04,09:38:36,TRANSFER,Transfer - Ref 908164,MOBILE,COMPLETED,REF8989DFAD0895
TX000277,C0738,A0822,22.91,ZAR,2024-12-30,10:07:36,FEE,Fee - Ref 199498,BRANCH,COMPLETED,REF6C55A1B5F9D8
TX000278,C0468,A1215,313.02,ZAR,2026-05-03,18:26:34,WITHDRAWAL,Withdrawal - Ref 559299,ONLINE,COMPLETED,REF0EACD932ACA0
TX000279,,A1353,3886.31,ZAR,2024-01-08,17:00:41,REVERSAL,Reversal - Ref 426305,MOBILE,COMPLETED,REF4D6129D441D6
TX000280,C0366,A0418,1224.74,ZAR,2026-02-08,17:58:45,DEPOSIT,Deposit - Ref 919371,ATM,REVERSED,REFDD992FC3F1C7
TX000281,C0389,A0036,45924.53,ZAR,2025-12-19,03:38:27,REVERSAL,Reversal - Ref 187796,ONLINE,COMPLETED,REF05507EE40993
TX000282,C0161,A0426,1318.42,ZAR,2024-03-17,06:17:36,DEPOSIT,Deposit - Ref 470162,ONLINE,COMPLETED,REF2FCA37D12ACE
TX000283,C0158,A1153,999.72,ZAR,2024-02-12,21:03:52,DEBIT_ORDER,Debit Order - Ref 323553,MOBILE,COMPLETED,REF28617247F8BD
TX000284,C0447,A0965,18192.61,ZAR,2025-07-23,11:24:09,REVERSAL,Reversal - Ref 851145,MOBILE,COMPLETED,REF99DF55F90A42
TX000285,C0832,A0796,54002.0,ZAR,2025-12-08,05:57:26,INTEREST,Interest - Ref 927319,POS,COMPLETED,REF5D17C6CB138A
TX000286,C0579,A0068,935.57,ZAR,2026-07-27,01:24:37,WITHDRAWAL,Withdrawal - Ref 970493,MOBILE,COMPLETED,REF80539E4A1CC6
TX000287,C0778,A0652,33705.02,ZAR,2024-06-21,03:07:35,REVERSAL,Reversal - Ref 552588,ONLINE,COMPLETED,REFAC86256C8A70
TX000288,C0143,A1111,2738.15,ZAR,2026-07-09,03:42:46,TRANSFER,Transfer - Ref 238160,ATM,COMPLETED,REF653823E8972E
TX000289,C0915,A0472,1521.09,ZAR,2024-07-19,01:11:20,WITHDRAWAL,Withdrawal - Ref 474527,MOBILE,COMPLETED,REF9182AAFB5FF7
TX000290,C0316,A1015,3019.97,ZAR,2024-03-01,13:50:09,DEPOSIT,Deposit - Ref 331904,ONLINE,COMPLETED,REF7B15F83D73FF
TX000291,C0774,A1358,302.02,ZAR,2025-07-22,21:44:32,FEE,Fee - Ref 835171,MOBILE,COMPLETED,REF81B30FE76C0E
TX000292,C0807,A0216,6274.45,ZAR,2026-06-21,18:45:24,PAYMENT,Payment - Ref 764027,ONLINE,COMPLETED,REF05AAE4327230
TX000293,C0597,A1122,798.24,ZAR,2024-10-22,11:01:22,PAYMENT,Payment - Ref 271208,ONLINE,COMPLETED,REFC1E79D35F771
TX000294,C0707,A0101,10098.77,ZAR,2026-03-22,13:00:33,WITHDRAWAL,Withdrawal - Ref 228397,MOBILE,COMPLETED,REFE94797A1D422
TX000295,C0774,A0212,2323.43,ZAR,2024-09-16,08:47:50,PAYMENT,Payment - Ref 946487,MOBILE,COMPLETED,REFB7C18E9CF74B
TX000296,C0901,A1109,499.83,ZAR,2025-12-09,19:31:58,TRANSFER,Transfer - Ref 207171,ONLINE,COMPLETED,REF6A9B810171D5
TX000297,C0613,A1131,227.95,ZAR,2024-10-06,13:36:20,WITHDRAWAL,Withdrawal - Ref 376417,ONLINE,COMPLETED,REF2ADF45A501AA
TX000298,C0228,A0062,67.66,ZAR,2025-11-27,23:21:53,INTEREST,Interest - Ref 625863,ONLINE,COMPLETED,REFDC963303CF9F
TX000299,C0640,A1418,13150.67,ZAR,2025-02-11,13:38:35,REVERSAL,Reversal - Ref 331146,BRANCH,COMPLETED,REF31800088F6C0
TX000300,C0885,A0714,1956.61,ZAR,2025-05-13,08:09:38,PAYMENT,Payment - Ref 387498,ONLINE,COMPLETED,REFEAA6BB4C707F
TX000301,C0010,A1268,838.69,ZAR,2024-10-24,19:22:29,PAYMENT,Payment - Ref 782143,MOBILE,COMPLETED,REFAE5177039694
TX000302,C0233,A0648,1358.32,ZAR,2025-11-21,20:34:18,WITHDRAWAL,Withdrawal - Ref 576199,MOBILE,COMPLETED,REF9AFB3A7CBE85
TX000303,C0423,FAKE_742B0474,101.65,ZAR,2024-04-08,12:54:18,FEE,Fee - Ref 619432,ONLINE,REVERSED,REFCA8C18A104E1
TX000304,C0680,A0821,3677.01,ZAR,2025-04-25,09:43:45,TRANSFER,Transfer - Ref 493556,ATM,COMPLETED,REFEE84749158D7
TX000305,C0134,A0030,2771.58,ZAR,2026-03-12,21:24:08,DEPOSIT,Deposit - Ref 738320,ATM,FAILED,REFC5759BB6FBCA
TX000306,C0272,A0174,507.66,ZAR,2026-02-15,12:24:08,TRANSFER,Transfer - Ref 906069,BRANCH,COMPLETED,REFBC6B6DE1E213
TX000307,C0032,A0017,146.23,ZAR,2024-11-11,19:33:08,WITHDRAWAL,Withdrawal - Ref 383187,ATM,COMPLETED,REFA0A23E3BED27
TX000308,C0127,A1124,2420.75,ZAR,2024-02-17,03:25:23,INTEREST,Interest - Ref 496863,ONLINE,COMPLETED,REF3C9944BC6D27
TX000309,C0399,A1006,641.74,ZAR,2024-02-15,05:04:57,DEBIT_ORDER,Debit Order - Ref 481600,ATM,COMPLETED,REF91AD26E76D60
TX000310,C0020,A0271,1566.19,ZAR,2024-03-29,22:09:20,WITHDRAWAL,Withdrawal - Ref 255146,ONLINE,FAILED,REF8AB3C1D5D820
TX000311,C0774,A0697,3692.63,ZAR,2024-12-15,23:24:53,DEPOSIT,Deposit - Ref 135490,ONLINE,COMPLETED,REF711CCCE4C73B
TX000312,C0675,A1071,24595.0,ZAR,2025-09-06,12:56:04,DEBIT_ORDER,Debit Order - Ref 574602,ONLINE,COMPLETED,REFC1A35488F48D
TX000313,C0685,A0116,387.49,ZAR,2024-01-09,20:23:58,FEE,Fee - Ref 867715,ATM,COMPLETED,REF74FB9B5FFFEB
TX000314,C0254,A0180,790.91,ZAR,2026-01-06,03:32:17,WITHDRAWAL,Withdrawal - Ref 489511,POS,COMPLETED,REFB6FEC84C39A7
TX000315,C0518,A1255,977.81,ZAR,2024-10-22,21:09:15,WITHDRAWAL,Withdrawal - Ref 256681,ONLINE,COMPLETED,REF41D22815FFB4
TX000316,C0415,A0254,379.7,ZAR,2025-09-11,02:56:09,PAYMENT,Payment - Ref 706760,ONLINE,COMPLETED,REF0D6336F8EE5B
TX000317,C0526,A0464,2276.94,ZAR,2026-03-22,08:58:44,TRANSFER,Transfer - Ref 771796,ATM,COMPLETED,REFACCA2EF60EAF
TX000318,C0706,A0064,25624.09,ZAR,2024-09-28,22:58:51,REVERSAL,Reversal - Ref 999803,ONLINE,COMPLETED,REF6767CEA4133A
TX000319,C0040,A0954,29607.46,ZAR,2025-07-11,04:44:55,REVERSAL,Reversal - Ref 418491,ONLINE,COMPLETED,REF7D23BA141E85
TX000320,C0276,A0236,4653.49,ZAR,2024-05-30,07:05:13,INTEREST,Interest - Ref 615989,MOBILE,COMPLETED,REFAE7CF3141899
TX000321,C0304,A1396,1973.01,ZAR,2025-05-29,03:41:00,TRANSFER,Transfer - Ref 144705,ATM,COMPLETED,REF8CF86453E954
TX000322,C0755,A0309,278.23,ZAR,2024-06-15,13:22:29,DEBIT_ORDER,Debit Order - Ref 644544,ATM,COMPLETED,REF5026D7E30B3D
TX000323,C0222,,951.26,ZAR,2025-11-26,10:23:32,WITHDRAWAL,Withdrawal - Ref 596470,MOBILE,COMPLETED,REF4C9F97416C05
TX000324,C0309,A0711,5222.78,ZAR,2025-03-03,06:49:44,DEPOSIT,Deposit - Ref 415105,MOBILE,FAILED,REFAA7F53A41368
TX000325,C0565,A0295,1964.61,ZAR,2026-02-05,15:52:40,WITHDRAWAL,Withdrawal - Ref 256336,MOBILE,COMPLETED,REF350044CA33AF
TX000326,C0127,A0381,8550.99,ZAR,2025-10-16,10:12:20,DEPOSIT,Deposit - Ref 222426,ONLINE,COMPLETED,REF2C4D8C167F51
TX000327,C0655,A1079,751.69,ZAR,2025-07-20,00:21:02,DEPOSIT,Deposit - Ref 361649,ONLINE,COMPLETED,REFEA5484B2ABE5
TX000328,,A1135,1166.98,ZAR,2025-06-07,15:10:00,DEPOSIT,Deposit - Ref 374722,MOBILE,COMPLETED,REF1C09390213FA
TX000329,C0401,A0778,3545.87,ZAR,2025-06-29,04:34:34,INTEREST,Interest - Ref 619196,ONLINE,COMPLETED,REF0AE2879E3DF2
TX000330,C0091,A1026,3997.57,ZAR,2025-11-12,04:03:40,REVERSAL,Reversal - Ref 595596,MOBILE,COMPLETED,REFBEC59C0A52D1
TX000331,C0682,A0441,2781.67,ZAR,2025-09-10,06:06:23,INTEREST,Interest - Ref 914885,ATM,COMPLETED,REFE1CFEFF9A952
TX000332,C0401,A0263,3914.93,ZAR,2025-11-03,20:02:30,TRANSFER,Transfer - Ref 982268,ONLINE,PENDING,REF9799F0414EEE
TX000333,C0620,A0169,2031.53,ZAR,2026-03-20,08:14:00,DEBIT_ORDER,Debit Order - Ref 766443,ATM,COMPLETED,REFA5D4A0EB0E2B
TX000334,C0097,A0794,3915.0,ZAR,2024-10-11,09:22:09,TRANSFER,Transfer - Ref 719583,ATM,COMPLETED,REF666FF668880E
TX000335,C0137,A0627,355.37,ZAR,2024-11-15,08:59:13,FEE,Fee - Ref 323906,ONLINE,COMPLETED,REFFC3C3C3DD003
TX000336,C0300,A0981,584842.14,ZAR,2026-04-10,03:43:54,TRANSFER,Transfer - Ref 480029,ONLINE,COMPLETED,REFC3AA8D4AB49F
TX000337,C0769,A0567,8273.15,ZAR,2025-03-18,19:29:01,REVERSAL,Reversal - Ref 196715,ONLINE,COMPLETED,REFEC5B57A72969
TX000338,C0614,A0422,2175.62,ZAR,2024-08-19,09:19:38,DEBIT_ORDER,Debit Order - Ref 728778,MOBILE,COMPLETED,REFCE11CA2ED872
TX000339,C0408,A1112,407.79,ZAR,2026-01-04,13:40:04,FEE,Fee - Ref 869300,MOBILE,COMPLETED,REF4539ED030FE1
TX000340,C0874,A0976,277.9,ZAR,2025-12-28,04:07:23,INTEREST,Interest - Ref 700506,MOBILE,COMPLETED,REFE2C496DED491
TX000341,C0985,A0523,2070.54,ZAR,2025-04-12,13:58:14,WITHDRAWAL,Withdrawal - Ref 639984,ONLINE,PENDING,REFD11AE9629645
TX000342,C0956,A1195,3445.42,ZAR,2026-09-02,06:13:07,PAYMENT,Payment - Ref 267958,ONLINE,COMPLETED,REFD10A15996C54
TX000343,C0135,A1234,135.7,ZAR,2024-02-11,14:00:18,FEE,Fee - Ref 572350,ONLINE,COMPLETED,REF82A8C7B80288
TX000344,C0135,A0640,1275.88,ZAR,2026-03-27,12:35:29,WITHDRAWAL,Withdrawal - Ref 424695,MOBILE,COMPLETED,REFDB668557A6B1
TX000345,C0089,A1017,751.2,ZAR,2024-01-07,14:01:14,DEBIT_ORDER,Debit Order - Ref 522250,MOBILE,COMPLETED,REFA8D0F3D53182
TX000346,C0416,A0724,72.48,ZAR,2025-11-19,14:24:45,INTEREST,Interest - Ref 246013,ONLINE,REVERSED,REF40CE5CB3DE54
TX000347,C0035,A0317,5644.6,ZAR,2026-06-05,05:50:43,TRANSFER,Transfer - Ref 776351,MOBILE,COMPLETED,REF15FAF5863F08
TX000348,C0772,A0436,4327.41,ZAR,2025-07-04,05:30:35,INTEREST,Interest - Ref 928517,ONLINE,COMPLETED,REFCCE710F68515
TX000349,C0579,A0874,433.81,ZAR,2025-12-26,06:38:13,DEBIT_ORDER,Debit Order - Ref 307158,ATM,PENDING,REF866158331BDA
TX000350,C0120,A1479,323.7,ZAR,2026-05-08,13:36:10,FEE,Fee - Ref 794427,ATM,PENDING,REF68BEBF846B4D
TX000351,C0738,A0822,171.98,ZAR,2024-10-06,17:22:14,INTEREST,Interest - Ref 199091,ONLINE,COMPLETED,REF55182849DB09
TX000352,C0704,A0542,524.89,ZAR,2024-12-14,16:51:46,WITHDRAWAL,Withdrawal - Ref 390578,MOBILE,REVERSED,REFE69E81DAC6A0
